,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-66254.022932466,752635.2864040371,752635.2864040371,752635.2864040352,793374.5928541018,21238.533710082527,84.44171232355045,0.179,0.01,-859628.6157865678,0.059935569763183594,0.02284979820251465,0.0014941692352294922,0.001383066177368164,-0.0024471282958984375,228
1,1,0,571688.2888796711,752635.2864040371,752635.2864040371,752635.2864040352,756762.474505222,3453.691693908768,34.64696113166549,0.179,0.01,-185074.18562555086,0.28461146354675293,0.023068904876708984,0.0014333724975585938,0.0013036727905273438,-0.0024280548095703125,235
2,2,0,686250.0498255747,752635.2864040371,752635.2864040371,752635.2864040352,749252.3529099529,1115.367492305697,18.859623041558383,0.179,0.01,-63002.30308437807,0.28638410568237305,0.02339625358581543,0.0017046928405761719,0.0013070106506347656,-0.0025663375854492188,251
3,3,0,729011.8974422998,752635.2864040371,752635.2864040371,752635.2864040352,752975.6421248983,305.64239221496973,10.299593160950883,0.179,0.01,-23963.744682598455,0.29100704193115234,0.024417877197265625,0.0023937225341796875,0.0013570785522460938,-0.002693653106689453,277
4,4,0,739799.3375098463,752635.2864040371,752635.2864040371,752635.2864040352,752762.220320448,87.30090895167086,5.305306374956889,0.179,0.01,-12962.882810601779,0.2905266284942627,0.02314305305480957,0.0019826889038085938,0.0017154216766357422,-0.003206968307495117,296
5,5,0,745696.3655316074,752635.2864040371,752635.2864040371,752635.2864040352,752639.4678102469,57.029999732389115,4.241224658553013,0.18795,0.01,-6943.102278639436,0.2833707332611084,0.02267909049987793,0.0023343563079833984,0.0014920234680175781,-0.0030922889709472656,324
6,6,0,749551.808257351,752635.2864040371,752635.2864040371,752635.2864040352,752637.5316090978,33.002608223236166,3.3372153139277767,0.18795,0.01,-3085.7233517467885,0.28140974044799805,0.023088455200195312,0.002304553985595703,0.0015196800231933594,-0.003113985061645508,358
7,7,0,751165.9868359913,752635.2864040371,752635.2864040371,752635.2864040352,752681.1925246299,22.899224010528997,2.7112908554522996,0.18795,0.01,-1515.2056886386279,0.2976701259613037,0.023740053176879883,0.002523183822631836,0.0015873908996582031,-0.00333404541015625,403
8,8,0,751817.9392622932,752635.2864040371,752635.2864040371,752635.2864040352,752663.8823651056,11.292550477432087,2.1636106569560227,0.18795,0.01,-845.9431028123989,0.30894923210144043,0.02263498306274414,0.002217531204223633,0.0016677379608154297,-0.003555774688720703,439
9,9,0,752124.5068846911,752635.2864040371,752635.2864040371,752635.2864040352,752656.19118492,10.451168100815266,1.8995738751783877,0.18795,0.01,-531.6843002289226,0.3216214179992676,0.022650957107543945,0.0020012855529785156,0.0017459392547607422,-0.003674030303955078,467
10,10,0,752289.7235756778,752635.2864040371,752635.2864040371,752635.2864040352,752653.7936394855,9.099724307423458,1.7794361066389521,0.1973475,0.01,-364.07006380769684,0.34726881980895996,0.022587299346923828,0.002371072769165039,0.0017931461334228516,-0.003818035125732422,500
11,11,0,752427.6044233755,752635.2864040371,752635.2864040371,752635.2864040352,752651.1547530745,7.624648784054443,1.6716501899344645,0.1973475,0.01,-223.55032969905716,0.35491204261779785,0.022599458694458008,0.00321197509765625,0.0018761157989501953,-0.003978729248046875,572
12,12,0,752512.6404606003,752635.2864040371,752635.2864040371,752635.2864040352,752651.3383436552,6.650703024934046,1.5722059566758975,0.1973475,0.01,-138.69788305499048,0.38574743270874023,0.02262258529663086,0.0031430721282958984,0.002068042755126953,-0.004432201385498047,641
13,13,0,752539.9175048847,752635.2864040371,752635.2864040371,752635.2864040352,752642.9699115917,2.3936291724676266,1.0973691658172986,0.1973475,0.01,-103.05240670703193,0.4135456085205078,0.0226590633392334,0.0020422935485839844,0.002199411392211914,-0.004864931106567383,670
14,14,0,752589.5772927969,752635.2864040371,752635.2864040371,752635.2864040352,752642.2499804804,2.762251495849341,0.9976824008222918,0.1973475,0.01,-52.672687683534306,0.4179813861846924,0.02265477180480957,0.002950429916381836,0.002318859100341797,-0.00503230094909668,730
15,15,0,752601.4098267087,752635.2864040371,752635.2864040371,752635.2864040352,752639.8434467585,1.4548422306543216,0.8111475493492218,0.20721487500000002,0.01,-38.43362004968034,0.45142126083374023,0.022654294967651367,0.002618074417114258,0.002463102340698242,-0.005421161651611328,772
16,16,0,752612.0184128183,752635.2864040371,752635.2864040371,752635.2864040352,752639.1615158231,0.8781659306259826,0.7124054052518873,0.20721487500000002,0.01,-27.143103004804434,0.4742593765258789,0.022671937942504883,0.0028531551361083984,0.002638101577758789,-0.005639314651489258,831
17,17,0,752619.5659104674,752635.2864040371,752635.2864040371,752635.2864040352,752638.4221418125,0.982546109938994,0.5899037132312251,0.20721487500000002,0.01,-18.85623134512884,0.49716854095458984,0.022716522216796875,0.002813100814819336,0.002829313278198242,-0.005983829498291016,889
18,18,0,752624.8351482457,752635.2864040371,752635.2864040371,752635.2864040352,752637.6379919406,0.6111776591278613,0.4554053814827101,0.20721487500000002,0.01,-12.802843694907768,0.5372681617736816,0.023165464401245117,0.002813100814819336,0.002961874008178711,-0.006399393081665039,889
19,18,0,752624.8351482457,752635.2864040371,752635.2864040371,752635.2864040352,752637.6379919406,0.6111776591278613,0.4554053814827101,0.20721487500000002,0.01,-12.802843694907768,0.5372681617736816,0.023165464401245117,0.002813100814819336,0.002961874008178711,-0.006399393081665039,889
