,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-1732040708.2041116,1298154.7951667132,1298154.7951667132,1298154.7951667132,1303204.650134853,4539.533061058959,114.39773335379171,2.736,0.01,-1733343912.8542464,0.8622558116912842,0.40238499641418457,0.018300771713256836,0.008865594863891602,-0.02133917808532715,2655
1,1,0,-23916785.618072998,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302863.301253186,2858.2630736243445,100.34355710560644,2.736,0.01,-25219648.919326182,0.8894402980804443,0.39932894706726074,0.01896500587463379,0.007189035415649414,-0.020310401916503906,2656
2,2,0,-1540590.6181146386,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302857.0275299093,2869.222303746501,100.41415874817586,2.736,0.01,-2843447.645644548,0.2588653564453125,0.39765262603759766,0.01865863800048828,0.007283926010131836,-0.020117521286010742,2660
3,3,0,509372.7567825025,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302856.2943373623,2869.55450538313,100.41452017105742,2.736,0.01,-793483.5375548598,0.2594892978668213,0.39736294746398926,0.018650293350219727,0.007333517074584961,-0.020240068435668945,2663
4,4,0,1000713.128710079,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302853.1176975486,2865.2457448544446,100.32079959147363,2.736,0.01,-302139.9889874695,0.422776460647583,0.3985788822174072,0.018837690353393555,0.0071659088134765625,-0.02018451690673828,2665
5,5,0,1217672.073103503,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302852.7103471726,2865.750716240611,100.31424945117358,2.8728000000000002,0.01,-85180.63724366954,0.26052045822143555,0.3984694480895996,0.018929481506347656,0.007370471954345703,-0.020154714584350586,2667
6,6,0,1278327.8989075767,1298154.7951667132,1298154.7951667132,1298154.7951667132,1302670.1367341192,2769.828063755762,100.45476055862405,2.8728000000000002,0.01,-24342.23782654249,0.42897558212280273,0.39931821823120117,0.019024133682250977,0.007330656051635742,-0.02026057243347168,2670
7,7,1,1298647.6769821644,1298647.6769821644,1298647.6769821644,1298647.6769788773,1302668.8769430253,2769.3423479744233,100.43285283101007,2.8728000000000002,0.01,-4021.1999608608194,0.42320871353149414,0.3965935707092285,0.019057035446166992,0.007418155670166016,-0.020282268524169922,2674
8,8,2,1301386.3456115418,1301386.3456115418,1301386.3456115418,1301386.3456063562,1304966.712213887,5263.163923180895,76.60073487349067,2.7291600000000003,0.01,-3580.366602345111,0.8787319660186768,0.39858555793762207,0.0192568302154541,0.0072557926177978516,-0.020226478576660156,2677
9,9,3,1302796.4014156014,1302796.4014156014,1302796.4014156014,1302796.4014082693,1306133.7587141898,4147.8611063612625,48.84730761319776,2.592702,0.01,-3337.3572985883825,0.8618268966674805,0.39563608169555664,0.021037817001342773,0.0073871612548828125,-0.020296573638916016,2680
10,10,3,1302488.505387973,1302796.4014156014,1302796.4014156014,1302796.4014082693,1306443.5777852363,3358.2693077153526,28.899940048805266,2.592702,0.01,-3955.072397263363,0.8615827560424805,0.3949904441833496,0.019336462020874023,0.007460594177246094,-0.02029895782470703,2685
11,11,4,1303815.3733999608,1303815.3733999608,1303815.3733999608,1303815.3733925433,1306358.6722458093,3342.451630378375,29.019241345396317,2.4630669,0.01,-2543.298845848541,0.8662245273590088,0.3932631015777588,0.01970195770263672,0.0074121952056884766,-0.0203855037689209,2690
12,12,4,1303817.793377175,1303815.3733999608,1303817.793377175,1303817.7933734462,1306507.7152546556,2591.062974445056,21.803171957531056,2.4630669,0.01,-2689.921877480637,0.8661844730377197,0.4025900363922119,0.018746376037597656,0.0076045989990234375,-0.020488500595092773,2696
13,13,5,1304931.75334201,1304931.75334201,1304931.75334201,1304931.7533363353,1306498.5464293484,2577.6378816617653,19.944228263103522,2.339913555,0.01,-1566.793087338333,0.8673655986785889,0.4016995429992676,0.019469022750854492,0.007539272308349609,-0.020549774169921875,2703
14,14,6,1305284.5386310746,1305284.5386310746,1305284.5386310746,1305284.538625289,1306629.2546745026,1596.3987469484564,17.69952632014187,2.2229178772499996,0.01,-1344.7160434280174,0.8705487251281738,0.40205955505371094,0.022034883499145508,0.00737452507019043,-0.020601749420166016,2682
15,15,6,352871.88512549386,1305284.5386310746,1305284.5386310746,1305284.538625289,1306756.2954844784,1373.5687093373854,17.18139985264211,2.2229178772499996,0.01,-953884.4103589845,0.8655414581298828,0.40034985542297363,0.018808603286743164,0.007372856140136719,-0.020422935485839844,2683
16,16,6,1185604.2432530054,1305284.5386310746,1305284.5386310746,1305284.538625289,1306759.155189076,1368.9641026714817,16.946917919377718,2.2229178772499996,0.01,-121154.91193607055,0.8703281879425049,0.41061854362487793,0.021130800247192383,0.0075380802154541016,-0.020583152770996094,2684
17,17,7,1305697.1412968612,1305697.1412968612,1305697.1412968612,1305697.141289391,1306768.3791417673,1346.0840399845038,16.41187724666455,2.1117719833874995,0.01,-1071.237844906075,0.8860962390899658,0.4058804512023926,0.019918203353881836,0.008829355239868164,-0.02307581901550293,2698
18,18,8,1305994.0673945385,1305994.0673945385,1305994.0673945385,1305994.067387762,1306896.3123354444,1049.0922009535134,16.249032601385196,2.211817181100482,0.01,-902.2449409059116,0.8675291538238525,0.39923787117004395,0.22626709938049316,0.007392168045043945,-0.020534276962280273,2670
19,19,8,-974143.0168993578,1305994.0673945385,1305994.0673945385,1305994.067387762,1306990.8086484906,810.3561773386318,17.116853895872186,2.211817181100482,0.01,-2281133.8255478484,0.8964877128601074,0.3969147205352783,0.01903843879699707,0.007922887802124023,-0.020337820053100586,2671
20,20,8,1295233.102376517,1305994.0673945385,1305994.0673945385,1305994.067387762,1306986.4263571613,810.9723321408965,17.114470449038983,2.211817181100482,0.01,-11753.323980644303,0.8724691867828369,0.39496397972106934,0.018977880477905273,0.007276773452758789,-0.02064967155456543,2673
21,21,8,1301830.3506681006,1305994.0673945385,1305994.0673945385,1305994.067387762,1306990.8626157786,810.7157436502166,17.119063123399954,2.211817181100482,0.01,-5160.511947677956,0.8728365898132324,0.39676403999328613,0.01936960220336914,0.007391214370727539,-0.02051687240600586,2675
22,22,8,1304273.704984797,1305994.0673945385,1305994.0673945385,1305994.067387762,1306990.471717694,810.2121533481404,17.129679607641712,2.211817181100482,0.01,-2716.766732897099,0.8647758960723877,0.39686083793640137,0.0190887451171875,0.007275104522705078,-0.02046370506286621,2677
23,23,8,1305386.5994347984,1305994.0673945385,1305994.0673945385,1305994.067387762,1306990.1501932014,809.9093897563871,17.136665001310607,2.211817181100482,0.01,-1603.5507584031232,0.8773534297943115,0.39724087715148926,0.019236087799072266,0.0075225830078125,-0.02032160758972168,2679
