,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-79546580.82056126,257705.06069590047,257705.06069590047,257705.06069589502,259614.58005663293,659.3762613883591,27.945037631701307,0.793,0.01,-79806195.4006179,0.2175154685974121,0.1566619873046875,0.04161262512207031,0.0023627281188964844,-0.006040334701538086,777
1,1,0,-344921.4098058626,257705.06069590047,257705.06069590047,257705.06069589502,258073.03580905226,211.64378597325413,11.518511565027767,0.793,0.01,-602994.4456149149,1.0040616989135742,0.15596604347229004,0.0057220458984375,0.002392292022705078,-0.006518363952636719,787
2,2,0,128.50949654803844,257705.06069590047,257705.06069590047,257705.06069589502,258050.8475695071,196.46124011243228,11.31015812111736,0.793,0.01,-257922.33807295907,0.22001433372497559,0.15641069412231445,0.0059392452239990234,0.0023560523986816406,-0.006185770034790039,804
3,3,0,139488.81884310278,257705.06069590047,257705.06069590047,257705.06069589502,258007.67698539025,185.04142549828975,11.017005497263828,0.793,0.01,-118518.85814228747,0.21812796592712402,0.1566610336303711,0.006204366683959961,0.002404928207397461,-0.006311655044555664,829
4,4,0,205330.1625260001,257705.06069590047,257705.06069590047,257705.06069589502,257913.89611548063,158.91426227526972,10.540234750601206,0.793,0.01,-52583.733589480544,0.22314786911010742,0.15650153160095215,0.00649261474609375,0.002504110336303711,-0.0065059661865234375,862
5,5,0,232423.08218840632,257705.06069590047,257705.06069590047,257705.06069589502,257869.01067891673,93.76902031747159,9.534639580583017,0.8326500000000001,0.01,-25445.928490510407,0.2286374568939209,0.1331958770751953,0.007100582122802734,0.0025010108947753906,-0.0067708492279052734,900
6,6,0,247447.11480949319,257705.06069590047,257705.06069590047,257705.06069589502,257794.40071629995,72.19132652401458,8.734299531163655,0.8326500000000001,0.01,-10347.285906806763,0.43991708755493164,0.17197370529174805,0.007349729537963867,0.0027070045471191406,-0.0071375370025634766,957
7,7,0,252091.7092957479,257705.06069590047,257705.06069590047,257705.06069589502,257771.7875876268,48.345279220782686,7.456600075143385,0.8326500000000001,0.01,-5680.078291878914,1.1079864501953125,0.15644121170043945,0.0100250244140625,0.0028471946716308594,-0.007682323455810547,1017
8,8,0,254932.82554568714,257705.06069590047,257705.06069590047,257705.06069589502,257764.00532774365,42.02404474202194,6.937303091626777,0.8326500000000001,0.01,-2831.179782056513,0.47248268127441406,0.1556379795074463,0.008533477783203125,0.0030946731567382812,-0.009432554244995117,1103
9,9,0,256190.50078318416,257705.06069590047,257705.06069590047,257705.06069589502,257746.76840347203,27.300819596508518,5.200994400017491,0.8326500000000001,0.01,-1556.26762028787,1.1631016731262207,0.15592002868652344,0.008321285247802734,0.003320932388305664,-0.008476734161376953,1195
10,10,0,256871.6296937699,257705.06069590047,257705.06069590047,257705.06069589502,257738.9217576416,21.49414111947408,4.273520248349369,0.8742825000000002,0.01,-867.2920638716781,0.5009536743164062,0.1556079387664795,0.008959293365478516,0.0037300586700439453,-0.009084939956665039,1301
11,11,0,256399.79438600506,257705.06069590047,257705.06069590047,257705.06069589502,257722.98869741673,13.86394785446464,2.8729545766181586,0.8742825000000002,0.01,-1323.194311411662,1.2497382164001465,0.1547253131866455,0.0058367252349853516,0.003950357437133789,-0.009811639785766602,1312
12,12,0,257096.16156745987,257705.06069590047,257705.06069590047,257705.06069589502,257724.4734091364,12.653386992868036,2.7086804215099143,0.8742825000000002,0.01,-628.3118416765442,0.5192174911499023,0.15472197532653809,0.0077097415924072266,0.004193544387817383,-0.009944677352905273,1381
13,13,0,257386.6884151191,257705.06069590047,257705.06069590047,257705.06069589502,257721.42770090612,11.44789261042024,2.3492871470983805,0.8742825000000002,0.01,-334.73928578702726,1.2965352535247803,0.15499067306518555,0.009160518646240234,0.004391193389892578,-0.010384559631347656,1482
14,14,0,257530.10962833793,257705.06069590047,257705.06069590047,257705.06069589502,257720.43319975864,10.53653057536576,1.9668843811211147,0.8742825000000002,0.01,-190.3235714207083,1.3419530391693115,0.1546626091003418,0.008986711502075195,0.004927635192871094,-0.011314153671264648,1594
15,15,0,257602.336817662,257705.06069590047,257705.06069590047,257705.06069589502,257720.20045166207,9.697390606743284,1.6030721586448142,0.9179966250000002,0.01,-117.8636340000763,1.3828418254852295,0.1543126106262207,0.01008152961730957,0.0053598880767822266,-0.01185297966003418,1708
16,16,0,257633.2010540368,257705.06069590047,257705.06069590047,257705.06069589502,257719.32802466644,8.857320722308941,1.2074505295326772,0.9179966250000002,0.01,-86.1269706296498,1.4372022151947021,0.148651123046875,0.008256673812866211,0.005876302719116211,-0.01313161849975586,1796
17,17,0,257663.74187918293,257705.06069590047,257705.06069590047,257705.06069589502,257719.24037517226,8.81253553996794,1.175573628731972,0.9179966250000002,0.01,-55.49849598934607,0.32933640480041504,0.15131378173828125,0.00895237922668457,0.005900859832763672,-0.01348733901977539,1911
18,18,0,257646.48267308692,257705.06069590047,257705.06069590047,257705.06069589502,257718.42690190385,8.522193375683855,0.9730931869660198,0.9179966250000002,0.01,-71.94422881690932,1.506800889968872,0.1529080867767334,0.006461620330810547,0.00626683235168457,-0.01385045051574707,1942
19,19,0,257666.8166967379,257705.06069590047,257705.06069590047,257705.06069589502,257717.64893347622,8.434414227027446,0.945158454846646,0.9179966250000002,0.01,-50.83223673831019,1.541738510131836,0.15335750579833984,0.00886678695678711,0.006460428237915039,-0.014219045639038086,2052
20,20,0,257671.56841985905,257705.06069590047,257705.06069590047,257705.06069589502,257717.61049132393,8.223392245243303,0.8766099426843013,0.9638964562500003,0.01,-46.042071464865074,1.5918331146240234,0.1524488925933838,0.0060863494873046875,0.007272481918334961,-0.01486515998840332,2061
21,21,0,257681.36331430307,257705.06069590047,257705.06069590047,257705.06069589502,257717.2698455679,8.30970743286889,0.8767242316672684,0.9638964562500003,0.01,-35.9065312648415,0.6598243713378906,0.1535661220550537,0.009130716323852539,0.0070950984954833984,-0.01498866081237793,2183
22,22,0,257682.62477102576,257705.06069590047,257705.06069590047,257705.06069589502,257716.81546304416,8.103051639220212,0.764291982580401,0.9638964562500003,0.01,-34.19069201840581,1.6737086772918701,0.15277743339538574,0.005633115768432617,0.007836341857910156,-0.015880107879638672,2186
23,23,0,257687.95485988853,257705.06069590047,257705.06069590047,257705.06069589502,257716.81052772206,8.107022156531457,0.7639553109006558,0.9638964562500003,0.01,-28.855667833529715,0.3598446846008301,0.15196800231933594,0.008894681930541992,0.00764155387878418,-0.015915393829345703,2297
24,24,0,257693.77861924973,257705.06069590047,257705.06069590047,257705.06069589502,257716.4198466756,8.035979730280815,0.7265596638183494,0.9638964562500003,0.01,-22.641227425850595,1.6855230331420898,0.15322613716125488,0.007764101028442383,0.007900476455688477,-0.016794919967651367,2371
25,25,0,257696.89356343923,257705.06069590047,257705.06069590047,257705.06069589502,257715.96720706183,7.909333097282797,0.667278776848027,1.0120912790625003,0.01,-19.073643622595593,1.748077154159546,0.14132905006408691,0.006837129592895508,0.008526802062988281,-0.017273426055908203,2395
26,26,0,257700.19649028772,257705.06069590047,257705.06069590047,257705.06069589502,257715.74476667232,7.8993520240765065,0.6685580440146325,1.0120912790625003,0.01,-15.54827638458497,0.3833138942718506,0.15446209907531738,0.009504556655883789,0.008731603622436523,-0.017870187759399414,2512
