,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-30308788.682392854,960741.4939855213,960741.4939855213,960741.493985238,965139.8212423091,3410.5088432718767,158.8084228207498,3.97,0.01,-31273928.503635164,1.8266468048095703,0.5656154155731201,0.030358552932739258,0.024457216262817383,-0.03965926170349121,3647
1,1,0,-93130.34385775554,960741.4939855213,960741.4939855213,960741.493985238,962871.8210357222,852.7807411259273,70.05872302818796,3.97,0.01,-1056002.1648934777,8.332427024841309,0.5893666744232178,0.027750492095947266,0.019199848175048828,-0.03603935241699219,3648
2,2,0,751673.4742686786,960741.4939855213,960741.4939855213,960741.493985238,962668.3817633644,756.2316914668772,64.50914240643546,3.97,0.01,-210994.90749468587,1.5383446216583252,0.5675053596496582,0.026982545852661133,0.01812291145324707,-0.0351254940032959,3649
3,3,0,960353.1761408724,960741.4939855213,960741.4939855213,960741.493985238,962667.1043271499,755.66020832106,64.4737945833946,3.97,0.01,-2313.928186277564,0.5906269550323486,0.5672907829284668,0.0279386043548584,0.017874717712402344,-0.03544878959655762,3653
4,4,0,960369.6362696612,960741.4939855213,960741.4939855213,960741.493985238,962665.67341486,755.0777310462436,64.4391036153807,3.97,0.01,-2296.0371451987376,0.584822416305542,0.5692296028137207,0.029248714447021484,0.018380165100097656,-0.036411285400390625,3668
5,5,0,960391.9380219893,960741.4939855213,960741.4939855213,960741.493985238,962632.0401722942,740.4286185659003,63.559708885147934,4.168500000000001,0.01,-2240.1021503049537,0.9131102561950684,0.5670106410980225,0.029284238815307617,0.021847009658813477,-0.03985452651977539,3681
6,6,0,960430.6437011308,960741.4939855213,960741.4939855213,960741.493985238,962537.3381903182,712.7321458872175,63.344797196774,4.168500000000001,0.01,-2106.694489187488,0.9392979145050049,0.5667922496795654,0.028885841369628906,0.01896047592163086,-0.035859107971191406,3710
7,7,0,960430.2678372663,960741.4939855213,960741.4939855213,960741.493985238,962536.0431890228,712.2220787784318,63.313457538936945,4.168500000000001,0.01,-2105.775351756485,0.5470621585845947,0.5711534023284912,0.030763626098632812,0.01871323585510254,-0.03680014610290527,3772
8,8,0,960430.5040975033,960741.4939855213,960741.4939855213,960741.493985238,962534.4740687144,711.7047939436743,63.281225230990906,4.168500000000001,0.01,-2103.969971211183,0.5458283424377441,0.5769853591918945,0.0342710018157959,0.019684791564941406,-0.036405324935913086,3881
9,9,0,960430.6981417362,960741.4939855213,960741.4939855213,960741.493985238,962532.9302558214,711.1782042897539,63.24824370869764,4.168500000000001,0.01,-2102.2321140852177,0.5935444831848145,0.5676448345184326,0.04192614555358887,0.023277997970581055,-0.04057669639587402,4104
