,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-55281452384.21612,2036039.908900619,2036039.908900619,2036039.9089006074,2041993.6961064683,3240.786193782231,128.4920048608782,2.853,0.01,-55283494377.912224,0.8936371803283691,0.40426087379455566,0.020730257034301758,0.007613420486450195,-0.0220487117767334,2731
1,1,0,-76265069.98128161,2036039.908900619,2036039.908900619,2036039.9089006074,2036382.426340634,201.79305215086788,16.671946600149546,2.853,0.01,-78301452.40762225,4.039026498794556,0.3987295627593994,0.022408008575439453,0.0074253082275390625,-0.0214688777923584,2739
2,2,0,-25966438.510268897,2036039.908900619,2036039.908900619,2036039.9089006074,2036381.9382266072,201.98781898850575,16.65776886805537,2.853,0.01,-28002820.448495504,0.8640732765197754,0.396960973739624,0.022687435150146484,0.0071260929107666016,-0.021304845809936523,2752
3,3,0,-40237997.44826734,2036039.908900619,2036039.908900619,2036039.9089006074,2036383.226286585,205.74401902058162,17.142947532385975,2.853,0.01,-42274380.67455392,0.2563598155975342,0.397935152053833,0.02229022979736328,0.007183551788330078,-0.021274805068969727,2755
4,4,0,-45238153.382767655,2036039.908900619,2036039.908900619,2036039.9089006074,2036381.7421635243,207.92335240426473,17.45012768428562,2.853,0.01,-47274535.12493118,0.25617241859436035,0.39548397064208984,0.022429227828979492,0.007195234298706055,-0.02129817008972168,2757
5,5,0,-13380155.87881185,2036039.908900619,2036039.908900619,2036039.9089006074,2036380.6900280267,206.9256990684662,17.254823548695295,2.9956500000000004,0.01,-15416536.568839876,0.25702452659606934,0.3944826126098633,0.02322244644165039,0.0071179866790771484,-0.020822525024414062,2766
6,6,0,-2082731.4860633372,2036039.908900619,2036039.908900619,2036039.9089006074,2036372.4727787103,204.13747387193143,17.273699998555927,2.9956500000000004,0.01,-4119103.9588420475,0.2582738399505615,0.39508652687072754,0.02323627471923828,0.00723719596862793,-0.021144628524780273,2783
7,7,0,-1620642.5004539404,2036039.908900619,2036039.908900619,2036039.9089006074,2036294.783215543,153.75236040726304,14.983405949277794,2.9956500000000004,0.01,-3656937.2836694834,4.06201434135437,0.397672176361084,0.022316932678222656,0.007471323013305664,-0.02206110954284668,2795
8,8,0,714319.829849367,2036039.908900619,2036039.908900619,2036039.9089006074,2036275.9486213755,145.96139088412747,14.207853317789883,2.9956500000000004,0.01,-1321956.1187720085,1.6871051788330078,0.4091000556945801,0.023168325424194336,0.0073549747467041016,-0.0213315486907959,2826
9,9,0,1468456.9528591814,2036039.908900619,2036039.908900619,2036039.9089006074,2036194.8501147835,109.35010513360612,12.893844090002009,2.9956500000000004,0.01,-567737.897255602,0.8959665298461914,0.39879322052001953,0.02424478530883789,0.0073926448822021484,-0.021323204040527344,2862
10,10,0,1778144.4628341922,2036039.908900619,2036039.908900619,2036039.9089006074,2036098.7507557878,49.22227420238778,12.022316229780122,3.1454325000000005,0.01,-257954.28792159565,1.699995756149292,0.39667391777038574,0.023890256881713867,0.00749969482421875,-0.02273106575012207,2903
11,11,0,1924158.557597596,2036039.908900619,2036039.908900619,2036039.9089006074,2036083.7950516525,42.44266556017101,11.830170187783732,3.1454325000000005,0.01,-111925.23745405649,4.157512664794922,0.3939480781555176,0.02322244644165039,0.0077321529388427734,-0.021961450576782227,2944
12,12,0,1986650.253875696,2036039.908900619,2036039.908900619,2036039.9089006074,2036066.9160011811,35.24865110963583,11.211502227753193,3.1454325000000005,0.01,-49416.662125485134,4.192703008651733,0.3940098285675049,0.023271799087524414,0.0077474117279052734,-0.022229671478271484,2980
13,13,0,2013451.107790365,2036039.908900619,2036039.908900619,2036039.9089006074,2036055.8479343783,29.376738094957545,10.789636946452942,3.1454325000000005,0.01,-22604.74014401339,1.7504925727844238,0.40044140815734863,0.024689435958862305,0.007925987243652344,-0.02245950698852539,3025
14,14,0,2025291.8946918447,2036039.908900619,2036039.908900619,2036039.9089006074,2036049.9203878103,28.05112383631058,10.65851965802147,3.1454325000000005,0.01,-10758.02569596551,0.9081318378448486,0.3983619213104248,0.023678064346313477,0.008211612701416016,-0.023793935775756836,3078
15,15,0,2030919.5187637939,2036039.908900619,2036039.908900619,2036039.9089006074,2036048.559882927,26.97262406651862,10.546112562380182,3.302704125000001,0.01,-5129.041119133209,2.445040225982666,0.3960084915161133,0.024551868438720703,0.008593082427978516,-0.02358412742614746,3141
16,16,0,2033394.7465093664,2036039.908900619,2036039.908900619,2036039.9089006074,2036045.9879503343,25.230574843473732,10.379758919743171,3.302704125000001,0.01,-2651.2414409678063,0.9281296730041504,0.39400267601013184,0.027703046798706055,0.008707761764526367,-0.023998022079467773,3311
17,17,0,2035006.7169105636,2036039.908900619,2036039.908900619,2036039.9089006074,2036048.563888516,20.065657493658364,8.90409446850816,3.302704125000001,0.01,-1041.8469779523402,2.1918821334838867,0.39505743980407715,0.028531789779663086,0.009655952453613281,-0.024928569793701172,3506
18,18,0,2035542.8217420222,2036039.908900619,2036039.908900619,2036039.9089006074,2036052.023362566,14.643236412433907,6.636379815878894,3.302704125000001,0.01,-509.20162054379676,2.4184701442718506,0.39491724967956543,0.02946162223815918,0.010527372360229492,-0.02675008773803711,3735
19,19,0,2035759.3363805728,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.8272295303,13.494176996406168,6.080983775907696,3.302704125000001,0.01,-294.4908489576677,0.6753368377685547,0.40099310874938965,0.030817031860351562,0.011275768280029297,-0.028476476669311523,3992
20,20,0,2035824.5077928181,2036039.908900619,2036039.908900619,2036039.9089006074,2036054.1438073963,13.113334119319916,5.825928866301567,3.467839331250001,0.01,-229.63601457826863,0.509777307510376,0.3949546813964844,0.032143592834472656,0.01277303695678711,-0.030570507049560547,4228
21,21,0,2035859.6830469507,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.8906817436,12.632853969698772,5.68434115530602,3.467839331250001,0.01,-194.20763479299725,0.5240905284881592,0.393984317779541,0.02747178077697754,0.013663053512573242,-0.033173561096191406,4403
22,22,0,2035891.111813293,2036039.908900619,2036039.908900619,2036039.9089006074,2036054.0704917086,12.413277902174741,5.547267666741522,3.467839331250001,0.01,-162.95867841556392,0.5381131172180176,0.39385247230529785,0.02820897102355957,0.014958620071411133,-0.033930301666259766,4575
23,23,0,2035902.8108691412,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.8554648473,12.132292038528249,5.531453766214232,3.467839331250001,0.01,-151.04459570601685,0.35205841064453125,0.3990514278411865,0.02662372589111328,0.015755891799926758,-0.03655719757080078,4716
24,24,0,2035913.2737883464,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.8454857136,12.095373887801543,5.515656890318744,3.467839331250001,0.01,-140.57169736710085,0.35933518409729004,0.3929452896118164,0.02738356590270996,0.016144514083862305,-0.036351680755615234,4875
25,25,0,2035915.6309312584,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.8018284074,12.072465040721,5.5000778274512845,3.641231297812501,0.01,-138.17089714899367,0.35809755325317383,0.39387989044189453,0.030011653900146484,0.016994714736938477,-0.03756380081176758,5096
26,26,0,2035925.9566844702,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.220962574,11.884892791742459,5.485682105170096,3.641231297812501,0.01,-127.26427810375333,0.3730788230895996,0.3934364318847656,0.027525663375854492,0.019028186798095703,-0.03924274444580078,5265
27,27,0,2035929.2548634754,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.164130117,11.87223942950368,5.471242654535107,3.641231297812501,0.01,-123.90926664159278,0.3844594955444336,0.3922560214996338,0.03697681427001953,0.019376277923583984,-0.040728092193603516,5513
28,28,0,2035932.9332122118,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.085915225,11.850234253099188,5.456870812258695,3.641231297812501,0.01,-120.15270301330388,0.4365203380584717,0.40892601013183594,0.025780677795410156,0.021996021270751953,-0.044435739517211914,5623
29,29,0,2035935.715301221,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.054742273,11.829224067740142,5.442730804353229,3.641231297812501,0.01,-117.3394410519487,0.40665340423583984,0.39211201667785645,0.028785228729248047,0.021494388580322266,-0.043239593505859375,5806
30,30,0,2035938.681679067,2036039.908900619,2036039.908900619,2036039.9089006074,2036053.0199620973,11.808517488650978,5.428763709669581,3.8232928627031266,0.01,-114.3382830303961,0.419097900390625,0.3963131904602051,0.025892257690429688,0.023495197296142578,-0.04528498649597168,5905
