,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-15077987015.289482,1861290.0930617456,1861290.0930617456,1861290.0930617456,1865592.228709496,3425.6188338315114,111.91703890668785,2.383,0.01,-15079852607.518192,0.7205250263214111,0.3615539073944092,0.018468618392944336,0.006463766098022461,-0.017960548400878906,2363
1,1,0,-323534720.9598902,1861290.0930617456,1861290.0930617456,1861290.0930617456,1864064.692913823,1715.3499890204985,69.1893095288965,2.383,0.01,-325398785.652804,1.1792619228363037,0.35831546783447266,0.0173795223236084,0.006544589996337891,-0.018366098403930664,2374
2,2,0,-90560822.93840507,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862997.9288000572,1361.3246868867427,42.69998530394006,2.383,0.01,-92423820.86720513,3.653313636779785,0.35295820236206055,0.01758408546447754,0.0068128108978271484,-0.01842951774597168,2388
3,3,0,-22653955.860604115,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862948.2975611747,1356.49629016174,41.7308488530584,2.383,0.01,-24516904.15816529,3.5899605751037598,0.3542006015777588,0.018266677856445312,0.006631374359130859,-0.018416881561279297,2415
4,4,0,-7752651.577923157,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862928.7188545233,1350.5431396616623,41.38113858736202,2.383,0.01,-9615580.29677768,3.5384185314178467,0.35396838188171387,0.018538475036621094,0.006937980651855469,-0.018459320068359375,2447
5,5,0,-2254843.7862843154,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862918.0490137418,1341.767293232493,41.15084141417719,2.5021500000000003,0.01,-4117761.835298057,3.5605545043945312,0.35207605361938477,0.018402576446533203,0.0068776607513427734,-0.01908135414123535,2479
6,6,0,24584.93067249935,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862896.701238899,1314.2122496487573,42.409091150875376,2.5021500000000003,0.01,-1838311.7705663997,3.579314708709717,0.36156654357910156,0.0188751220703125,0.007066249847412109,-0.019017696380615234,2512
7,7,0,962248.695424624,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862891.2294481178,1304.1773692392744,42.294851963921516,2.5021500000000003,0.01,-900642.5340234938,3.611402988433838,0.35532283782958984,0.018636703491210938,0.007856369018554688,-0.01965641975402832,2542
8,8,0,1406439.7286358369,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862890.1534345858,1302.7229160016868,42.26978749084971,2.5021500000000003,0.01,-456450.4247987489,3.62191104888916,0.3587944507598877,0.01856541633605957,0.007106781005859375,-0.019452810287475586,2573
9,9,0,1662675.9426411353,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862890.0100901548,1302.2934689742979,42.26051329426505,2.5021500000000003,0.01,-200214.06744901964,3.6537272930145264,0.3565332889556885,0.018541336059570312,0.007567644119262695,-0.020087003707885742,2608
10,10,0,1776491.6641821158,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862887.7351996321,1299.4506893423386,42.213360410765056,2.6272575000000002,0.01,-86396.07101751621,3.705169439315796,0.35548996925354004,0.01885843276977539,0.007665157318115234,-0.02007579803466797,2644
11,11,0,1809986.7647912498,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862869.2324958302,1278.5829666655045,43.58465355838545,2.6272575000000002,0.01,-52882.46770458043,3.7606329917907715,0.36316466331481934,0.02054905891418457,0.0075876712799072266,-0.020406723022460938,2685
12,12,0,1831772.3506913085,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862867.3833079925,1277.5873843831941,43.54941157345448,2.6272575000000002,0.01,-31095.032616683897,3.7014012336730957,0.36187291145324707,0.019953012466430664,0.008914709091186523,-0.02284836769104004,2729
13,13,0,1841877.0465635376,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862865.4319655881,1275.8731995590497,43.49800474579055,2.6272575000000002,0.01,-20988.38540205066,3.705395460128784,0.3616676330566406,0.01943182945251465,0.008756399154663086,-0.023180723190307617,2775
14,14,0,1848689.7210487186,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862861.3485825541,1274.9895837991498,43.46682208464959,2.6272575000000002,0.01,-14171.627533835504,3.7789435386657715,0.36263370513916016,0.01885247230529785,0.008828878402709961,-0.021738290786743164,2821
15,15,0,1852898.2854369497,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862860.6179134287,1273.3176754487213,43.389570049264606,2.7586203750000005,0.01,-9962.332476478974,3.719505786895752,0.35999584197998047,0.019409894943237305,0.008886337280273438,-0.02188849449157715,2870
16,16,0,1856033.600675767,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862838.4496750606,1253.8621369590983,44.689241121690095,2.7586203750000005,0.01,-6804.848999293435,3.7440762519836426,0.3622758388519287,0.019074440002441406,0.009224891662597656,-0.02261185646057129,2921
17,17,0,1858188.9653861842,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862839.2740375898,1251.335955990944,44.698550067535514,2.7586203750000005,0.01,-4650.3086514055585,3.9398720264434814,0.36345624923706055,0.018648147583007812,0.009572505950927734,-0.02290940284729004,2970
18,18,0,1859256.3045503325,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862838.719706952,1248.0082265005913,44.53234617157672,2.7586203750000005,0.01,-3582.4151566196324,3.7667648792266846,0.36308884620666504,0.018398761749267578,0.009751558303833008,-0.02325606346130371,3016
19,19,0,1860218.4716518295,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862837.2909495675,1246.2189563014545,44.493784430612216,2.7586203750000005,0.01,-2618.819297737854,3.786923885345459,0.36294126510620117,0.018976688385009766,0.009789228439331055,-0.02364635467529297,3065
20,20,0,1847080.5574415263,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862843.1924862815,1241.1137165883556,44.294306173257645,2.8965513937500007,0.01,-15762.635044755296,3.830204486846924,0.36299610137939453,0.01744556427001953,0.010351181030273438,-0.02403879165649414,3066
21,21,0,1857428.035606245,1861290.0930617456,1861290.0930617456,1861290.0930617456,1862829.5385636347,1220.342007924337,45.82174041358283,2.8965513937500007,0.01,-5401.502957389637,3.791499376296997,0.36362195014953613,0.01758122444152832,0.01033473014831543,-0.024085521697998047,3067
