,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-190926283.60266247,2052671.434264029,2052671.434264029,2052671.4342640212,2061044.254325702,7379.260788289132,213.31301932912032,6.468,0.01,-192987327.85698816,4.336612224578857,0.9263303279876709,0.051598310470581055,0.02257704734802246,-0.048064231872558594,6159
1,1,0,876860.2349188814,2052671.434264029,2052671.434264029,2052671.4342640212,2059666.9527157275,4645.753615387017,170.7526710590333,6.468,0.01,-1182806.717796846,7.166374206542969,0.9317729473114014,0.05202293395996094,0.016933917999267578,-0.05255270004272461,6161
2,2,0,1588031.417448088,2052671.434264029,2052671.434264029,2052671.4342640212,2058844.8767583326,4022.7624155031517,160.99144657663598,6.468,0.01,-470813.4593102445,4.241713523864746,0.8393728733062744,0.05479168891906738,0.018141746520996094,-0.05233883857727051,6165
3,3,0,1908710.4829860975,2052671.434264029,2052671.434264029,2052671.4342640212,2058240.770911516,3738.282433298882,160.10391296637596,6.468,0.01,-149530.2879254185,4.118774652481079,0.8350510597229004,0.0482025146484375,0.018172025680541992,-0.056478261947631836,6171
4,4,0,1993802.7742158975,2052671.434264029,2052671.434264029,2052671.4342640212,2057810.9347406917,3608.3238609663676,158.88697183531787,6.468,0.01,-64008.16052479419,4.617285251617432,0.8382816314697266,0.04523181915283203,0.0200958251953125,-0.05277585983276367,6177
5,5,0,2032019.6260807146,2052671.434264029,2052671.434264029,2052671.4342640212,2057771.6164102678,3154.90916133509,153.47360130032556,6.7914,0.01,-25751.990329553228,18.69605803489685,0.8382956981658936,0.04426407814025879,0.021382570266723633,-0.05234217643737793,6186
6,6,0,2047391.0151817065,2052671.434264029,2052671.434264029,2052671.4342640212,2057465.580897067,3030.7999192888383,152.90196016944535,6.7914,0.01,-10074.56571536048,4.662527084350586,0.861328125,0.043421030044555664,0.02216815948486328,-0.049654483795166016,6202
7,7,0,2051926.048290588,2052671.434264029,2052671.434264029,2052671.4342640212,2057222.395614662,3003.99469933589,151.97689997233334,6.7914,0.01,-5296.34732407399,4.468653440475464,0.8300933837890625,0.04392099380493164,0.020058870315551758,-0.05081748962402344,6241
8,8,1,2053816.2785838793,2053816.2785838793,2053816.2785838793,2053816.2785824202,2057208.6212700158,2985.9624614347704,151.23083731190374,6.7914,0.01,-3392.3426861365197,4.527472019195557,0.8382039070129395,0.0454716682434082,0.01946282386779785,-0.05026888847351074,6307
9,9,1,2052566.648942705,2053816.2785838793,2053816.2785838793,2053816.2785824202,2060223.1578481256,5133.65570619097,148.9358962291411,6.7914,0.01,-7656.508905420582,3.970991849899292,0.8135364055633545,0.04699301719665527,0.018857240676879883,-0.05011296272277832,6358
10,10,2,2055228.8934678957,2055228.8934678957,2055228.8934678957,2055228.8934660538,2060389.717395896,4997.108807560988,144.61423223835587,6.45183,0.01,-5160.823928000497,7.657483100891113,0.8142268657684326,0.049021244049072266,0.020144224166870117,-0.05295968055725098,6445
11,11,2,2051076.368208949,2055228.8934678957,2055228.8934678957,2055228.8934660538,2063573.5581360986,6614.300363296643,141.38862623952744,6.45183,0.01,-12497.189927149482,3.74896502494812,0.8180603981018066,0.043256282806396484,0.017168760299682617,-0.05304694175720215,6447
12,12,3,2056747.6316156168,2056747.6316156168,2056747.6316156168,2056747.6316131153,2062304.4603092647,4840.379950288683,104.00830544809446,6.1292385,0.01,-5556.828693647981,18.547557830810547,0.8680245876312256,0.05466198921203613,0.019200801849365234,-0.05230832099914551,6545
13,13,3,2055824.4273185735,2056747.6316156168,2056747.6316156168,2056747.6316131153,2063780.499899434,4949.00513151451,101.11813004629094,6.1292385,0.01,-7956.072580860365,3.6680192947387695,0.9409866333007812,0.06072378158569336,0.01929163932800293,-0.05931496620178223,6636
14,14,4,2057666.5776293976,2057666.5776293976,2057666.5776293976,2057666.5776260544,2062826.9906211845,3622.3787092666607,75.70260182249798,5.822776574999999,0.01,-5160.412991786872,15.37928557395935,0.9442191123962402,0.061341047286987305,0.021481752395629883,-0.06279945373535156,6799
15,15,4,2057091.1946306557,2057666.5776293976,2057666.5776293976,2057666.5776260544,2063471.1285329144,3531.041245871922,71.31549012913193,5.822776574999999,0.01,-6379.933902258677,3.6742968559265137,0.9410049915313721,0.05715441703796387,0.0212094783782959,-0.0640096664428711,6909
16,16,5,2058297.5453747753,2058297.5453747753,2058297.5453747753,2058297.5453712374,2062899.4859004663,2646.7761857945006,57.70913355763394,5.531637746249999,0.01,-4601.940525690986,15.625350952148438,0.8858358860015869,0.05635786056518555,0.023572921752929688,-0.06726908683776855,7147
17,17,5,2058072.967616861,2058297.5453747753,2058297.5453747753,2058297.5453712374,2063006.8710668043,2508.11501762853,54.36359955032981,5.531637746249999,0.01,-4933.9034499433255,3.061788320541382,0.8300721645355225,0.05464291572570801,0.023160219192504883,-0.06743025779724121,7291
18,18,6,2058836.8706679137,2058836.8706679137,2058836.8706679137,2058836.8706645896,2062870.6015954704,1873.2287989149336,45.3609214559614,5.2550558589374985,0.01,-4033.730927556713,13.839261054992676,0.8399999141693115,0.062232255935668945,0.023955345153808594,-0.0621798038482666,7304
19,19,6,2058697.1694988755,2058836.8706679137,2058836.8706679137,2058836.8706645896,2062815.6388804142,1622.8197661275044,42.2951020173096,5.2550558589374985,0.01,-4118.469381538715,3.4243690967559814,0.8191742897033691,0.04794430732727051,0.023055076599121094,-0.059362173080444336,7400
20,20,7,2059097.5138672763,2059097.5138672763,2059097.5138672763,2059097.5138642327,2062836.9149118122,1501.170164954383,39.55875054616523,4.992303065990623,0.01,-3739.401044535803,5.778282880783081,0.8337175846099854,0.05679750442504883,0.022820711135864258,-0.056946516036987305,7745
21,21,7,2059003.3907787697,2059097.5138672763,2059097.5138672763,2059097.5138642327,2062732.6922605387,1359.6466463492252,35.18789878528854,4.992303065990623,0.01,-3729.3014817688736,5.605320692062378,0.8198423385620117,0.04842805862426758,0.02614116668701172,-0.060933828353881836,7796
22,22,8,2059310.1812510518,2059310.1812510518,2059310.1812510518,2059310.1812480143,2062757.7099690177,1229.3845693669282,33.574251040556895,5.228813423741929,0.01,-3447.5287179657785,6.8681395053863525,0.8250737190246582,0.7059850692749023,0.027612686157226562,-0.06540966033935547,6932
23,23,8,2057090.2585509547,2059310.1812510518,2059310.1812510518,2059310.1812480143,2062707.3629260606,1076.8068554170895,32.056782372727135,5.228813423741929,0.01,-5617.104375105892,6.656280994415283,0.8365645408630371,0.04607534408569336,0.02143120765686035,-0.05419278144836426,6949
24,24,8,2058775.151119219,2059310.1812510518,2059310.1812510518,2059310.1812480143,2062716.835248062,998.6733852981124,31.29165876215025,5.228813423741929,0.01,-3941.6841288429196,6.784071922302246,0.8213932514190674,0.04732918739318848,0.02233576774597168,-0.05739641189575195,7005
