,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,52479.874911039486,106696.85116895045,106696.85116895045,106696.85116894773,106677.01631762572,3.236273854432511,0.7358097178505001,0.089,0.01,-54197.141406586234,0.034560441970825195,0.011165618896484375,0.0006108283996582031,0.0011839866638183594,-0.0015943050384521484,78
1,1,0,79288.12304114473,106696.85116895045,106696.85116895045,106696.85116894773,106267.94884486802,1.5565268642094452,0.49194811203639033,0.089,0.01,-26979.825803723284,0.14896416664123535,0.011105775833129883,0.0006353855133056641,0.0011475086212158203,-0.0015535354614257812,80
2,2,0,92967.94088146227,106696.85116895045,106696.85116895045,106696.85116894773,106203.6156086151,1.3520059029979166,0.4507555971397211,0.089,0.01,-13235.674727152826,0.149139404296875,0.011145830154418945,0.0006651878356933594,0.0011484622955322266,-0.0015532970428466797,83
3,3,0,100812.93926783332,106696.85116895045,106696.85116895045,106696.85116894773,106418.76117899019,1.212760741225793,0.4181371460022727,0.089,0.01,-5605.821911156867,0.15827369689941406,0.01115274429321289,0.0007679462432861328,0.0011529922485351562,-0.0015680789947509766,89
4,4,0,104451.87075286164,106696.85116895045,106696.85116895045,106696.85116894773,106561.95077559951,0.9638428294128971,0.2522092456272485,0.089,0.01,-2110.0800227378763,0.15845465660095215,0.011162996292114258,0.0007522106170654297,0.001172780990600586,-0.0016045570373535156,95
5,5,0,106074.20362823641,106696.85116895045,106696.85116895045,106696.85116894773,106669.54066379117,0.9364885349787073,0.24566335851901017,0.09345,0.01,-595.337035554754,0.1654810905456543,0.011145830154418945,0.0009911060333251953,0.0011751651763916016,-0.0016515254974365234,101
6,6,0,106263.30210353194,106696.85116895045,106696.85116895045,106696.85116894773,106672.83543616615,0.22076483120326884,0.039544344316905504,0.09345,0.01,-409.53333263421115,0.15620636940002441,0.011129617691040039,0.0007004737854003906,0.0011780261993408203,-0.0016868114471435547,105
7,7,0,106557.15264285146,106696.85116895045,106696.85116895045,106696.85116894773,106697.05578913627,0.2125026935391361,0.03515976677909484,0.09345,0.01,-139.9031462848002,0.161881685256958,0.011148452758789062,0.0007290840148925781,0.0011932849884033203,-0.0017054080963134766,110
8,8,0,106593.90286002692,106696.85116895045,106696.85116895045,106696.85116894773,106696.846084074,0.21154999126156326,0.03323994365088451,0.09345,0.01,-102.94322404708497,0.16503620147705078,0.011132955551147461,0.0007655620574951172,0.0012187957763671875,-0.0017414093017578125,116
9,9,0,106656.08780696895,106696.85116895045,106696.85116895045,106696.85116894773,106697.04530411104,0.20684531045844778,0.03100300575626164,0.09345,0.01,-40.95749714208983,0.16450023651123047,0.011129617691040039,0.0007016658782958984,0.0012154579162597656,-0.001760721206665039,120
10,10,0,106671.30790827314,106696.85116895045,106696.85116895045,106696.85116894773,106697.04024918772,0.20529651682591066,0.029299509519634347,0.09812250000000002,0.01,-25.732340914577787,0.17096972465515137,0.011167049407958984,0.000995635986328125,0.0012426376342773438,-0.001790761947631836,126
11,11,0,106683.54582591061,106696.85116895045,106696.85116895045,106696.85116894773,106697.04192771927,0.20409779755573254,0.028665560524517224,0.09812250000000002,0.01,-13.496101808658851,0.16983532905578613,0.01113438606262207,0.0007693767547607422,0.0012445449829101562,-0.001821279525756836,132
12,12,0,106689.7052084125,106696.85116895045,106696.85116895045,106696.85116894773,106697.04364255142,0.20193039716104977,0.027743663533474225,0.09812250000000002,0.01,-7.33843413891891,0.17215800285339355,0.011229753494262695,0.0006682872772216797,0.0012679100036621094,-0.0018706321716308594,135
13,13,0,106691.82673948974,106696.85116895045,106696.85116895045,106696.85116894773,106697.04531764388,0.20137749781133607,0.027652006344391564,0.09812250000000002,0.01,-5.218578154135129,0.17093586921691895,0.011152505874633789,0.0007622241973876953,0.0012753009796142578,-0.0018875598907470703,141
14,14,0,106693.70956799672,106696.85116895045,106696.85116895045,106696.85116894773,106696.9416127388,0.2012424675776856,0.026598445536052062,0.09812250000000002,0.01,-3.23204474208521,0.17007207870483398,0.011277198791503906,0.0008471012115478516,0.0012559890747070312,-0.0019173622131347656,150
15,15,0,106695.08639465514,106696.85116895045,106696.85116895045,106696.85116894773,106697.04050068113,0.2009642677003285,0.02569394945277244,0.10302862500000003,0.01,-1.954106025989503,0.17730045318603516,0.011225700378417969,0.0011260509490966797,0.0013108253479003906,-0.001979351043701172,160
16,16,0,106696.10488493514,106696.85116895045,106696.85116895045,106696.85116894773,106697.03439429996,0.1996412330045132,0.025328152730562718,0.10302862500000003,0.01,-0.9295093648299374,0.18521785736083984,0.011142730712890625,0.0008780956268310547,0.0013494491577148438,-0.0020949840545654297,170
17,17,0,106696.39176179706,106696.85116895045,106696.85116895045,106696.85116894773,106697.04042933846,0.1993982217827579,0.02507975018022877,0.10302862500000003,0.01,-0.6486675413990338,0.1822371482849121,0.01116633415222168,0.0008761882781982422,0.0013551712036132812,-0.002088308334350586,180
18,18,0,106696.60643506402,106696.85116895045,106696.85116895045,106696.85116894773,106697.03963795524,0.19912041883799247,0.024759527106105947,0.10302862500000003,0.01,-0.43320289122275774,0.184553861618042,0.01114201545715332,0.0009515285491943359,0.0013775825500488281,-0.002132415771484375,193
19,19,0,106696.74010034776,106696.85116895045,106696.85116895045,106696.85116894773,106697.04201950482,0.19890798797132447,0.02457110001802449,0.10302862500000003,0.01,-0.30191915706864614,0.18887829780578613,0.011192798614501953,0.0009264945983886719,0.001405477523803711,-0.002207040786743164,205
20,20,0,106696.8168887609,106696.85116895045,106696.85116895045,106696.85116894773,106697.0413565975,0.19872366948402487,0.024398462812627843,0.10818005625000003,0.01,-0.22446783659856048,0.19877958297729492,0.01116633415222168,0.0011749267578125,0.0014259815216064453,-0.002290964126586914,218
21,21,1,106696.88913234047,106696.88913234047,106696.88913234047,106696.88913232053,106697.04323629133,0.19851299923902843,0.02454587944491735,0.10818005625000003,0.01,-0.1541039508647769,0.20483827590942383,0.011174917221069336,0.0012197494506835938,0.0014629364013671875,-0.002370119094848633,232
22,22,1,106696.83248681962,106696.88913234047,106696.88913234047,106696.88913232053,106697.02915716659,0.1653487554140156,0.020989457128996657,0.10818005625000003,0.01,-0.1966703469635642,0.1647791862487793,0.011179924011230469,0.0012385845184326172,0.001495361328125,-0.0024476051330566406,255
23,23,1,106696.86590507546,106696.88913234047,106696.88913234047,106696.88913232053,106697.02688482314,0.1651727111893706,0.020106669059222076,0.10818005625000003,0.01,-0.16097974766374373,0.22437357902526855,0.011180639266967773,0.0010228157043457031,0.001567840576171875,-0.002582550048828125,269
24,24,2,106696.89870938858,106696.89870938858,106696.89870938858,106696.89870936469,106697.02803867687,0.16484263956954237,0.01840554098281254,0.10277105343750002,0.01,-0.12932928828623816,0.2259824275970459,0.011157751083374023,0.001659393310546875,0.001613616943359375,-0.0026674270629882812,297
