,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,924045.9048241684,972904.3177778807,972904.3177778807,972904.31777779,973992.253763076,720.6373687769519,49.35067867931947,2.0,0.01,-49946.34893890767,0.8169913291931152,0.3159792423248291,0.013371467590332031,0.014441967010498047,-0.03552842140197754,1857
1,1,0,960687.0094425704,972904.3177778807,972904.3177778807,972904.31777779,973192.9561994934,124.56108144344762,13.950691543665487,2.0,0.01,-12505.94675692302,3.3040852546691895,0.29505276679992676,0.014507532119750977,0.006477832794189453,-0.015365362167358398,1860
2,2,0,970846.6030645038,972904.3177778807,972904.3177778807,972904.31777779,973108.2623009313,86.4062781536486,10.142371758082884,2.0,0.01,-2261.659236427473,3.288181781768799,0.2969391345977783,0.014320135116577148,0.007059335708618164,-0.016686677932739258,1861
3,3,0,972558.9536365432,972904.3177778807,972904.3177778807,972904.31777779,973014.244806759,54.88429748127237,4.812603885943116,2.0,0.01,-455.2911702157031,3.263803005218506,0.2975330352783203,0.014281034469604492,0.006391048431396484,-0.015370845794677734,1865
4,4,0,972809.4258251382,972904.3177778807,972904.3177778807,972904.31777779,973012.967640418,54.74798286205623,4.773807618635349,2.0,0.01,-203.54181527978938,0.7040677070617676,0.29347801208496094,0.01415109634399414,0.007697105407714844,-0.01611328125,1870
5,5,0,972873.3796683438,972904.3177778807,972904.3177778807,972904.31777779,973011.7554074066,54.54371567221824,4.707400173901691,2.1,0.01,-138.37573906280124,0.6987841129302979,0.29470181465148926,0.01452183723449707,0.006570100784301758,-0.015267133712768555,1876
6,6,1,972910.8463486893,972910.8463486893,972910.8463486893,972910.8463477069,973007.9600701905,54.077336126356386,4.657720103777469,2.1,0.01,-97.11372150116735,0.7016394138336182,0.29457926750183105,0.014508247375488281,0.006457328796386719,-0.01532292366027832,1883
7,7,1,972880.2948811603,972910.8463486893,972910.8463486893,972910.8463477069,973054.6258968326,56.26297863398213,3.9667805062985746,2.1,0.01,-174.33101567228553,0.7084436416625977,0.3032352924346924,0.01418614387512207,0.006476402282714844,-0.01540827751159668,1894
8,8,1,972898.3097315648,972910.8463486893,972910.8463486893,972910.8463477069,973039.9201551242,53.87695901840925,3.0754345235911327,2.1,0.01,-141.61042355937346,1.3754761219024658,0.29950761795043945,0.014469146728515625,0.006575584411621094,-0.01570296287536621,1902
9,9,2,972920.6898570869,972920.6898570869,972920.6898570869,972920.6898561466,973038.2922628737,53.37983146007173,2.945099842040677,1.9949999999999999,0.01,-117.60240578680649,0.7164924144744873,0.29892730712890625,0.015163183212280273,0.0065691471099853516,-0.015569210052490234,1917
10,10,2,972912.820187725,972920.6898570869,972920.6898570869,972920.6898561466,973061.4245512978,46.94036981242243,2.6767655100018146,1.9949999999999999,0.01,-148.6043635727954,0.7373349666595459,0.30525827407836914,0.014959096908569336,0.007382392883300781,-0.017160892486572266,1947
11,11,3,972924.2732993185,972924.2732993185,972924.2732993185,972924.2732983897,973056.7665883894,44.89029983582441,2.301188556056872,1.8952499999999999,0.01,-132.49328907086903,1.3773512840270996,0.30022406578063965,0.016370534896850586,0.006753683090209961,-0.01608133316040039,1987
12,12,3,972915.3681851263,972924.2732993185,972924.2732993185,972924.2732983897,973064.5048634028,38.15367221983615,1.4033983738766262,1.8952499999999999,0.01,-149.13667827648354,1.371396541595459,0.2970259189605713,0.014019966125488281,0.006930351257324219,-0.01628398895263672,1992
13,13,4,972927.0602047867,972927.0602047867,972927.0602047867,972927.0602037661,973060.6282656498,35.8703408226138,1.210043122942065,1.8004874999999998,0.01,-133.5680608630297,1.3687551021575928,0.29476165771484375,0.016200780868530273,0.0070192813873291016,-0.016019582748413086,2048
14,14,5,972927.9527858683,972927.9527858683,972927.9527858683,972927.9527848798,973062.1935295133,32.71342678798828,1.0361739717843976,1.7104631249999998,0.01,-134.2407436450349,1.4001200199127197,0.3020436763763428,0.017859697341918945,0.008515596389770508,-0.01690840721130371,2143
15,15,6,972928.694127268,972928.694127268,972928.694127268,972928.6941262002,973059.3459189278,29.204797477461398,0.7356093030548151,1.6249399687499997,0.01,-130.65179165978216,1.4358880519866943,0.29674506187438965,0.020320415496826172,0.007594108581542969,-0.01729440689086914,2238
16,16,7,972929.0044405666,972929.0044405666,972929.0044405666,972929.004439516,973054.7895057659,27.533345112227835,0.6904190527746137,1.5436929703124995,0.01,-125.78506519928447,1.4369263648986816,0.2965836524963379,0.02065753936767578,0.0076923370361328125,-0.017920970916748047,2422
17,17,8,972932.2097657684,972932.2097657684,972932.2097657684,972932.2097648222,973042.9939580818,23.1734306497965,1.0470476359925316,1.6168254247810543,0.01,-110.7841923133888,1.484480619430542,0.2996485233306885,0.17374801635742188,0.009225845336914062,-0.020732641220092773,2016
18,18,8,972920.0490338708,972932.2097657684,972932.2097657684,972932.2097648222,973033.1946797149,20.25410551938694,1.0728590592690577,1.6168254247810543,0.01,-113.14564584403439,1.386854648590088,0.29709720611572266,0.01401519775390625,0.007204771041870117,-0.016636371612548828,2021
19,19,8,972930.6158684695,972932.2097657684,972932.2097657684,972932.2097648222,973033.1292761129,20.17593022005167,1.0844552533121123,1.6168254247810543,0.01,-102.51340764345638,0.7345514297485352,0.29647183418273926,0.014136314392089844,0.0071811676025390625,-0.016719341278076172,2030
20,20,9,972935.0515288067,972935.0515288067,972935.0515288067,972935.0515277622,973033.0862553009,20.148532174993306,1.088952418468743,1.5359841535420016,0.01,-98.03472649424668,0.7312371730804443,0.29721808433532715,0.017031431198120117,0.007215261459350586,-0.016448974609375,2080
21,21,9,972933.021077406,972935.0515288067,972935.0515288067,972935.0515277622,973018.9510989083,18.013178961351514,1.0895116468200612,1.5359841535420016,0.01,-85.93002150235492,0.7307572364807129,0.29957127571105957,0.014361143112182617,0.007354021072387695,-0.016951799392700195,2091
