,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-107162658.4637335,2081524.9950155772,2081524.9950155772,2081524.9950155772,2089152.303491489,4695.8702958417125,119.76430321396208,1.951,0.01,-109251810.76722498,0.6093518733978271,0.30019211769104004,0.013424396514892578,0.005902528762817383,-0.014654397964477539,1883
1,1,0,2009889.6650904678,2081524.9950155772,2081524.9950155772,2081524.9950155772,2085136.4123491328,2290.3497659221757,67.35553863000509,1.951,0.01,-75246.74725866497,2.7996058464050293,0.2960927486419678,0.015201091766357422,0.0050051212310791016,-0.014914512634277344,1884
2,2,0,2079027.9680391848,2081524.9950155772,2081524.9950155772,2081524.9950155772,2084930.2125603824,2228.9052772556897,64.32673688327402,1.951,0.01,-5902.244521197744,0.6380417346954346,0.29733848571777344,0.014887332916259766,0.0076639652252197266,-0.017442941665649414,1914
3,3,1,2081604.4538372797,2081604.4538372797,2081604.4538372797,2081604.4538357428,2084901.7795478993,2230.787497963058,64.18277236902789,1.951,0.01,-3297.325710619526,0.5951066017150879,0.29845523834228516,0.01764822006225586,0.004964113235473633,-0.015103816986083984,1967
4,4,1,2080291.0964607496,2081604.4538372797,2081604.4538372797,2081604.4538357428,2087515.3743636108,4213.730960966786,62.64409925122914,1.951,0.01,-7224.277902861171,0.6151711940765381,0.2994873523712158,0.017405271530151367,0.005400657653808594,-0.015496969223022461,2062
5,5,1,2079006.2501822542,2081604.4538372797,2081604.4538372797,2081604.4538357428,2082958.643676235,3620.8990364612546,43.5487982207617,1.951,0.01,-3952.3934939809305,1.1763103008270264,0.2965066432952881,0.018311023712158203,0.006337404251098633,-0.01692819595336914,2205
6,6,1,2081467.8621432122,2081604.4538372797,2081604.4538372797,2081604.4538357428,2084081.703553068,3315.1473105505574,34.727693123314296,1.951,0.01,-2613.841409855808,2.9494662284851074,0.2955327033996582,0.019208431243896484,0.007967948913574219,-0.01912403106689453,2389
7,7,2,2082514.9453707838,2082514.9453707838,2082514.9453707838,2082514.9453690064,2084470.198936386,3171.0128723359667,30.54726289291455,1.951,0.01,-1955.2535656021946,1.2190213203430176,0.2949228286743164,0.021466732025146484,0.006578683853149414,-0.01844048500061035,2629
8,8,3,2083327.6862342695,2083327.6862342695,2083327.6862342695,2083327.6862326374,2085578.545149182,2390.7468173503876,20.622950233707922,1.85345,0.01,-2250.8589149124214,0.6559805870056152,0.2944512367248535,0.02314162254333496,0.006381511688232422,-0.01882457733154297,2868
9,9,3,1321812.8653896945,2083327.6862342695,2083327.6862342695,2083327.6862326374,2085557.04084775,1701.1049886601977,18.29519144990964,1.85345,0.01,-763744.1754580555,0.6954638957977295,0.29496264457702637,0.014025688171386719,0.007816553115844727,-0.021955251693725586,2869
