,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-1666596384.8531537,772213.7164916947,772213.7164916947,772213.7164916947,776624.861201778,3658.388214348699,111.15082469604934,2.737,0.01,-1667373009.7143555,0.8727209568023682,0.4063892364501953,0.01865839958190918,0.008812904357910156,-0.021330833435058594,2656
1,1,0,-456738553.8684524,772213.7164916947,772213.7164916947,772213.7164916947,776616.9356372118,3590.436181865982,110.7379148539888,2.737,0.01,-457515170.80408967,0.5974729061126709,0.40071940422058105,0.019711017608642578,0.008383989334106445,-0.02311253547668457,2657
2,2,0,-42154905.61460151,772213.7164916947,772213.7164916947,772213.7164916947,776620.6078559057,3521.157242952264,110.44771679057,2.737,0.01,-42931526.22245742,0.4185163974761963,0.40648651123046875,0.018575668334960938,0.00845479965209961,-0.023807287216186523,2661
3,3,0,-10242205.280264124,772213.7164916947,772213.7164916947,772213.7164916947,776624.5102292312,3460.946556083625,110.19450769445616,2.737,0.01,-11018829.790493356,0.2504887580871582,0.40701889991760254,0.019710779190063477,0.007379055023193359,-0.020222902297973633,2664
4,4,0,-2334140.3756581405,772213.7164916947,772213.7164916947,772213.7164916947,776627.850972518,3405.4828494697576,109.95804193478315,2.737,0.01,-3110768.2266306584,0.26805877685546875,0.4056673049926758,0.020126819610595703,0.008131265640258789,-0.021730899810791016,2665
5,5,0,-50821.04002188018,772213.7164916947,772213.7164916947,772213.7164916947,776631.0621576221,3353.2080978883896,109.74848323589185,2.87385,0.01,-827452.1021795023,0.2727220058441162,0.41390132904052734,0.020546436309814453,0.007309913635253906,-0.02079319953918457,2667
6,6,0,493101.28644403006,772213.7164916947,772213.7164916947,772213.7164916947,776453.5316376821,3200.6098247615155,109.58835756096249,2.87385,0.01,-283352.24519365205,0.2646799087524414,0.40431666374206543,0.01888251304626465,0.00836324691772461,-0.02207660675048828,2669
7,7,0,690912.9616153452,772213.7164916947,772213.7164916947,772213.7164916947,776459.739527664,3112.8369427312864,109.2923277910555,2.87385,0.01,-85546.77791231888,0.40764594078063965,0.4019808769226074,0.018684864044189453,0.00730586051940918,-0.020432472229003906,2671
8,8,0,763884.804559209,772213.7164916947,772213.7164916947,772213.7164916947,776473.2022598443,2781.7880626835395,107.89751571120809,2.87385,0.01,-12588.397700635216,0.5647084712982178,0.4013407230377197,0.018703222274780273,0.007207155227661133,-0.020406723022460938,2673
9,9,0,769167.9205214821,772213.7164916947,772213.7164916947,772213.7164916947,776466.9183240326,2704.9086004393175,107.2102865669323,2.87385,0.01,-7298.997802550459,0.8521833419799805,0.40769505500793457,0.01936197280883789,0.0071756839752197266,-0.020313262939453125,2676
10,10,1,774017.4289345263,774017.4289345263,774017.4289345263,774017.4289308725,775901.4565210639,2231.571346332901,90.71315087398838,2.87385,0.01,-1884.0275865376555,2.0011210441589355,0.3972034454345703,0.019222021102905273,0.007470607757568359,-0.021462440490722656,2679
11,11,2,775046.252160085,775046.252160085,775046.252160085,775046.2521531392,776821.5377959586,2364.1559458685806,44.24852910750356,2.7301575,0.01,-1775.28563587358,0.8733384609222412,0.39336323738098145,0.01939225196838379,0.007333517074584961,-0.02017045021057129,2683
12,12,2,774769.6059332913,775046.252160085,775046.252160085,775046.2521531392,776945.5843013849,1767.1318664269056,21.312472469679705,2.7301575,0.01,-2175.978368093618,0.8619327545166016,0.39403748512268066,0.019353628158569336,0.007137775421142578,-0.020311355590820312,2688
13,13,3,775563.3441114,775563.3441114,775563.3441114,775563.3441045869,776911.8929565217,1764.7450252125273,21.74030528526953,2.593649625,0.01,-1348.5488451218073,0.8673462867736816,0.39762401580810547,0.021718740463256836,0.0070858001708984375,-0.020236492156982422,2694
14,14,4,775767.2661645424,775767.2661645424,775767.2661645424,775767.2661603456,776994.9803563724,1395.2983366927365,17.095513746479583,2.4639671437499997,0.01,-1227.7141918299974,0.876917839050293,0.4069640636444092,0.019460678100585938,0.008310079574584961,-0.02200007438659668,2701
15,15,5,776061.7237592931,776061.7237592931,776061.7237592931,776061.7237553853,777083.8778680258,1301.6897893165005,16.383986230801284,2.3407687865624998,0.01,-1022.1541087327112,0.8681855201721191,0.4025092124938965,0.019414663314819336,0.007510185241699219,-0.020440340042114258,2709
16,16,6,776407.3220813127,776407.3220813127,776407.3220813127,776407.3220766776,777187.897894522,1103.5195278641768,16.156943456562832,2.223730347234375,0.01,-780.5758132093066,0.8675751686096191,0.40594959259033203,0.022522687911987305,0.00724339485168457,-0.020546913146972656,2687
17,17,6,-246465.89565497113,776407.3220813127,776407.3220813127,776407.3220766776,777302.5898561543,865.7550988063449,15.725950163679146,2.223730347234375,0.01,-1023768.4855111254,0.8932368755340576,0.4042520523071289,0.01873326301574707,0.007817506790161133,-0.02181410789489746,2689
18,18,6,517119.4926211074,776407.3220813127,776407.3220813127,776407.3220766776,777319.8171407052,861.2302702283487,15.62550504980665,2.223730347234375,0.01,-260200.32451959784,0.8715109825134277,0.40102362632751465,0.01882481575012207,0.007304191589355469,-0.02032470703125,2691
19,19,6,762832.334180659,776407.3220813127,776407.3220813127,776407.3220766776,777332.0587107326,854.2913902838482,15.675727471998329,2.223730347234375,0.01,-14499.724530073554,0.8728857040405273,0.40067219734191895,0.018995046615600586,0.00731658935546875,-0.02027583122253418,2692
20,20,6,776408.3390425139,776407.3220813127,776408.3390425139,776408.3390363766,777334.2417471994,850.7351164468564,15.750444286009639,2.223730347234375,0.01,-925.9027046855903,0.8742594718933105,0.3990974426269531,0.019483566284179688,0.007348060607910156,-0.020227670669555664,2700
21,21,7,776921.8545803323,776921.8545803323,776921.8545803323,776921.85457383,777334.3149044021,850.4671672234545,15.758044799967175,2.223730347234375,0.01,-412.46032406984654,0.8728232383728027,0.3993349075317383,0.02072930335998535,0.008516311645507812,-0.021698474884033203,2715
22,22,8,777070.9243326944,777070.9243326944,777070.9243326944,777070.9243259333,777459.7493565537,444.56050706095994,15.567755882972708,2.329079572434603,0.01,-388.82502385923226,0.8780233860015869,0.3940422534942627,0.2227003574371338,0.00741267204284668,-0.020926713943481445,2673
23,23,8,-4082031.9742673156,777070.9243326944,777070.9243326944,777070.9243259333,777544.3471850619,361.04142089223024,13.687577713877337,2.329079572434603,0.01,-4859576.321452377,0.8589112758636475,0.393190860748291,0.01928400993347168,0.0071735382080078125,-0.020447254180908203,2675
24,24,8,-98257.92359034216,777070.9243326944,777070.9243326944,777070.9243259333,777551.4317390454,361.67938894906547,13.683823878443249,2.329079572434603,0.01,-875809.3553293876,0.8702564239501953,0.3936131000518799,0.019306421279907227,0.007244586944580078,-0.02053236961364746,2676
25,25,8,606396.7389371576,777070.9243326944,777070.9243326944,777070.9243259333,777528.5345847838,351.72706270229537,13.080828931706742,2.329079572434603,0.01,-171131.79564762628,0.8642258644104004,0.4023630619049072,0.019174814224243164,0.007163286209106445,-0.020457744598388672,2677
26,26,8,721943.2610663123,777070.9243326944,777070.9243326944,777070.9243259333,777520.3837930077,349.1783384599257,12.903072723224609,2.329079572434603,0.01,-55577.12272669541,0.8655002117156982,0.3943188190460205,0.01896381378173828,0.007304668426513672,-0.02026820182800293,2678
27,27,8,762118.1790736566,777070.9243326944,777070.9243326944,777070.9243259333,777513.1130928,347.16086140216794,12.755806270741616,2.329079572434603,0.01,-15394.934019143473,0.8525815010070801,0.3942534923553467,0.018996477127075195,0.00732111930847168,-0.02048969268798828,2679
28,28,8,775766.9596062494,777070.9243326944,777070.9243326944,777070.9243259333,777509.0802989707,346.2052159542218,12.67842195623749,2.445533551056333,0.01,-1742.1206927213677,0.8589174747467041,0.3960537910461426,0.019757986068725586,0.007261753082275391,-0.0205843448638916,2681
29,29,8,776621.7904243028,777070.9243326944,777070.9243326944,777070.9243259333,777492.7903567649,344.4556287325686,12.683228232478388,2.445533551056333,0.01,-870.999932462096,0.851219654083252,0.3944094181060791,0.019673824310302734,0.008174419403076172,-0.02177143096923828,2683
30,30,8,776952.5878268284,777070.9243326944,777070.9243326944,777070.9243259333,777502.4196223393,344.4026602577651,12.684149565369514,2.445533551056333,0.01,-549.8317955109316,0.4210977554321289,0.3957645893096924,0.019006013870239258,0.007407188415527344,-0.02099013328552246,2688
31,31,9,777119.7824804247,777119.7824804247,777119.7824804247,777119.7824735214,777499.1964349479,343.5579112562118,12.679731809154315,2.445533551056333,0.01,-379.41395452315356,0.5761077404022217,0.40970897674560547,0.023946285247802734,0.007222890853881836,-0.020580053329467773,2702
