,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-1690879.3567934176,1370866.1702724928,1370866.1702724928,1370866.1702724928,1376832.1337483795,3419.237292210106,105.06370917818086,1.8880000000000001,0.01,-3067711.490541797,0.595667839050293,0.29292917251586914,0.012897491455078125,0.005744218826293945,-0.014984130859375,1818
1,1,0,1367635.715262862,1370866.1702724928,1370866.1702724928,1370866.1702724928,1375211.0459522214,2343.554298078874,83.79415427455228,1.8880000000000001,0.01,-7575.33068935954,2.6149191856384277,0.28733038902282715,0.014618873596191406,0.004812002182006836,-0.013784646987915039,1870
2,2,0,1369154.4489866719,1370866.1702724928,1370866.1702724928,1370866.1702724928,1373929.2545673344,1997.7836459812243,73.93851665553677,1.8880000000000001,0.01,-4774.805580662604,2.667004346847534,0.28778600692749023,0.01554417610168457,0.004895448684692383,-0.013993501663208008,1959
3,3,0,1370713.0232101493,1370866.1702724928,1370866.1702724928,1370866.1702724928,1373157.3412148147,1499.4599609812722,55.53351970704242,1.8880000000000001,0.01,-2444.31800466547,2.770289421081543,0.28710365295410156,0.016727685928344727,0.0049479007720947266,-0.014678478240966797,2081
4,4,1,1371585.1689268684,1371585.1689268684,1371585.1689268684,1371585.1689251864,1372692.9948723062,1228.9109241708647,40.62263797216789,1.8880000000000001,0.01,-1107.8259454377958,2.827317714691162,0.2881309986114502,0.017437219619750977,0.005345344543457031,-0.015421152114868164,2211
5,5,1,1370294.8502761405,1371585.1689268684,1371585.1689268684,1371585.1689251864,1373347.8307097238,1287.8811985626817,36.5842627028532,1.8880000000000001,0.01,-3052.980433583184,0.6220252513885498,0.28786206245422363,0.018976926803588867,0.005405902862548828,-0.01614069938659668,2408
6,6,2,1371695.5844322161,1371695.5844322161,1371695.5844322161,1371695.584431015,1372876.7112543194,795.3879002365284,17.72345405446624,1.7936,0.01,-1181.126822103182,2.954423666000366,0.2871236801147461,0.017984628677368164,0.0059621334075927734,-0.017449140548706055,2559
7,7,2,1371569.082693606,1371695.5844322161,1371695.5844322161,1371695.584431015,1373018.0634960618,822.2293343190104,16.394120197727197,1.7936,0.01,-1448.9808024558074,0.656231164932251,0.2892625331878662,0.0174102783203125,0.006312847137451172,-0.01871633529663086,2709
8,8,3,1371824.5496984918,1371824.5496984918,1371824.5496984918,1371824.5496971349,1372986.1437428363,775.1378043021541,15.044283081911008,1.70392,0.01,-1161.5940443445627,1.2364697456359863,0.28989458084106445,0.02180171012878418,0.006516933441162109,-0.019194602966308594,2958
9,9,4,1371868.8180845946,1371868.8180845946,1371868.8180845946,1371868.8180831596,1373047.696816347,700.1362632859964,12.945811283751535,1.618724,0.01,-1178.8787317524298,1.2911419868469238,0.2896909713745117,0.020043373107910156,0.007392168045043945,-0.020845890045166016,3186
