,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,-383128862.01733196,1371525.0744416106,1371525.0744416106,1371525.0744415512,1380472.2105712004,6353.123483397765,188.76911886810174,4.917,0.01,-384509334.2279032,1.7231709957122803,0.7248702049255371,0.044008493423461914,0.018194913864135742,-0.038445234298706055,4783
1,1,0,-12959526.937818758,1371525.0744416106,1371525.0744416106,1371525.0744415512,1375297.7675951894,2400.0909485004377,99.12395014422866,4.917,0.01,-14334824.705413947,7.892276763916016,0.7132687568664551,0.04367566108703613,0.014811992645263672,-0.04241800308227539,4828
2,2,0,-3194853.623056952,1371525.0744416106,1371525.0744416106,1371525.0744415512,1375220.805516429,2375.6352385089267,97.80568880741187,4.917,0.01,-4570074.428573381,1.7328591346740723,0.7105100154876709,0.04505491256713867,0.014805316925048828,-0.04196000099182129,4912
3,3,0,-1305382.129017748,1371525.0744416106,1371525.0744416106,1371525.0744415512,1374625.9016173868,2201.196140205255,91.50850892649122,4.917,0.01,-2680008.030635135,1.74501371383667,0.7120974063873291,0.046395063400268555,0.015208005905151367,-0.04287075996398926,5022
4,4,0,149051.84124867665,1371525.0744416106,1371525.0744416106,1371525.0744415512,1374116.0673750716,2073.6919428117108,86.28334123261054,4.917,0.01,-1225064.226126395,1.795642614364624,0.711829662322998,0.04936480522155762,0.015671968460083008,-0.043671369552612305,5198
5,5,0,757036.8923022441,1371525.0744416106,1371525.0744416106,1371525.0744415512,1373715.136578816,1872.6015377698932,83.34404975563578,5.16285,0.01,-616678.2442765719,3.4103236198425293,0.7239418029785156,0.053740501403808594,0.01658487319946289,-0.04564833641052246,5417
6,6,0,1066557.2499910323,1371525.0744416106,1371525.0744416106,1371525.0744415512,1373373.688784298,1591.4215074931271,80.57832884747764,5.16285,0.01,-306816.4387932657,3.5427956581115723,0.7256698608398438,0.05394577980041504,0.020368337631225586,-0.05255842208862305,5678
7,7,0,1206267.8973243847,1371525.0744416106,1371525.0744416106,1371525.0744415512,1373112.8713586568,1384.5144195409957,76.95214868951217,5.16285,0.01,-166844.97403427225,3.631854772567749,0.711707592010498,0.052549123764038086,0.019352436065673828,-0.05116152763366699,5953
8,8,0,1279008.2416760977,1371525.0744416106,1371525.0744416106,1371525.0744415512,1372885.2556715736,1336.882340119686,75.52272873955373,5.16285,0.01,-93877.0139954759,1.9902434349060059,0.7152385711669922,0.055292367935180664,0.020633697509765625,-0.052611589431762695,6250
9,9,0,1295049.657520806,1371525.0744416106,1371525.0744416106,1371525.0744415512,1372714.8439331348,1228.7049922368024,73.19098710103907,5.16285,0.01,-77665.18641232881,9.41394329071045,0.7231345176696777,0.054871559143066406,0.025086641311645508,-0.06005525588989258,6459
10,10,0,1331098.1268624351,1371525.0744416106,1371525.0744416106,1371525.0744415512,1372645.3312807893,1146.514183575986,70.27783925669728,5.4209925,0.01,-41547.20441835409,9.387532949447632,0.7215926647186279,0.05655360221862793,0.0235445499420166,-0.06130695343017578,6777
11,11,0,1346590.1886147826,1371525.0744416106,1371525.0744416106,1371525.0744415512,1372530.2182793762,1108.064243002329,69.87829264464219,5.4209925,0.01,-25940.02966459342,2.120643377304077,0.7422587871551514,0.05682730674743652,0.026639461517333984,-0.06394052505493164,7114
12,12,0,1354725.0385360229,1371525.0744416106,1371525.0744416106,1371525.0744415512,1372501.8336604363,1043.577310015913,67.32041861290284,5.4209925,0.01,-17776.795124413446,10.122534275054932,0.7480683326721191,0.06028270721435547,0.029529571533203125,-0.06957840919494629,7447
