,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
0,0,0,30641.863712539947,50244.02498133245,50244.02498133245,50244.02498133245,66371.96373486868,8145.568904632906,70.51182239496562,0.3,0.01,-35730.100022328734,0.08449888229370117,0.03769993782043457,0.002266407012939453,0.001493215560913086,-0.0028705596923828125,286
1,1,0,47598.31668209859,50244.02498133245,50244.02498133245,50244.02498133245,51783.94018343675,536.2383522747041,17.80517298808734,0.3,0.01,-4185.623501338161,0.4208226203918457,0.03765296936035156,0.002405405044555664,0.0014727115631103516,-0.0028884410858154297,296
2,2,0,49981.74798549808,50244.02498133245,50244.02498133245,50244.02498133245,50448.08846687972,88.52555596176535,6.933781199436601,0.3,0.01,-466.3404813816435,0.4262707233428955,0.037900686264038086,0.0023407936096191406,0.0014913082122802734,-0.0029234886169433594,304
3,3,0,50139.39413560474,50244.02498133245,50244.02498133245,50244.02498133245,50472.96796448877,77.98291550946306,6.444834463423004,0.3,0.01,-333.57382888402697,0.0904078483581543,0.03753256797790527,0.00247955322265625,0.0015404224395751953,-0.0030574798583984375,318
4,4,0,50218.300829063926,50244.02498133245,50244.02498133245,50244.02498133245,50399.76096550364,61.15120831547392,5.582949166363403,0.3,0.01,-181.46013643971557,0.42124414443969727,0.03759598731994629,0.00229644775390625,0.0015494823455810547,-0.00307464599609375,325
5,5,0,50242.760956305174,50244.02498133245,50244.02498133245,50244.02498133245,50397.42817515688,61.215147530478134,5.577448057783431,0.315,0.01,-154.66721885170386,0.09384369850158691,0.0376429557800293,0.0026552677154541016,0.0015909671783447266,-0.0030951499938964844,336
6,6,1,50295.94889443267,50295.94889443267,50295.94889443267,50295.94889428041,50363.18869885004,52.566855813289294,5.233830117931813,0.315,0.01,-67.23980441736646,0.4265758991241455,0.03799891471862793,0.002481222152709961,0.0016155242919921875,-0.00316619873046875,341
7,7,2,50339.50633284447,50339.50633284447,50339.50633284447,50339.50633267764,50476.216832813465,87.83860887854098,5.232280294123018,0.29924999999999996,0.01,-136.71049996899703,0.09480643272399902,0.03766918182373047,0.0027971267700195312,0.0016033649444580078,-0.003206968307495117,356
8,8,3,50416.82160807681,50416.82160807681,50416.82160807681,50416.82160790252,50573.97316999695,130.22953231396968,5.179943659570216,0.28428749999999997,0.01,-157.15156192014166,0.18420195579528809,0.0376439094543457,0.002833843231201172,0.0016362667083740234,-0.003296375274658203,369
9,9,4,50468.20218801955,50468.20218801955,50468.20218801955,50468.20218783546,50675.763125848396,144.83591196944326,5.178547218988682,0.27007312499999997,0.01,-207.56093782883968,0.09719252586364746,0.03772568702697754,0.002953052520751953,0.0017054080963134766,-0.003382444381713867,391
10,10,5,50570.51078087187,50570.51078087187,50570.51078087187,50570.51078054058,50771.672816503975,179.72071111863625,5.064532051590126,0.25656946875,0.01,-201.16203563210615,0.18820881843566895,0.03767085075378418,0.0028917789459228516,0.001756906509399414,-0.0035223960876464844,411
