1,1,20.6,0,0,0,1,1.0203,-1.8269,63,1,1.0635,0.93651,88.963,-62.82,8.6148,4.4282
2,1,20.9,17.2,0,0,1,1.0325,-1.4515,225,1,1.0889,0.88889,88.261,-152.94,6.591,2.5853
3,1,0,0,0,0,1,1.0682,0.42662,380,1,1.1026,1,-7.3578,-7.749,10.791,5.4444
4,1,0,0,0,0,1,1.0331,-0.69095,63,1,1.0794,0.92063,-11.952,-227.36,8.0493,3.2983
5,1,0.4,0.1,0,0,1,0.92772,-0.29416,45,1,1,0.88889,209.58,-32.103,5.1406,9.5559
6,1,-2.3,-20.6,0,0,1,0.92881,-0.30978,45,1,1,0.88889,209.27,-30.91,5.2198,9.2938
7,1,110.5,-25.5,0,0,1,1.0745,-1.9042,225,1,1.0844,1,481.44,-210.22,37.662,4.9798
8,1,44.7,1.5,0,0,1,1.0149,-2.6647,63,1,1.0635,0.96825,18.461,-37.88,7.6577,7.9456
9,1,0,0,0,-21,1,1.0316,0.20911,20,1,1.2,0.8,38.572,-39.892,2.2067,1.6029
2966,1,0,0,0,-64,1,0.98749,-1.1815,20,1,1.2,0.8,208.09,15.222,1.748,1.9803
10,1,0,0,0,0,1,1.0382,-0.72701,150,1,1.1067,0.9,195.28,-16.828,5.432,2.6854
11,1,31.7,-8.7,0,0,1,1.039,-1.051,225,1,1.0889,0.93333,69.977,-27.624,7.4468,3.514
2571,1,43.7,9.9,0,0,1,1.0367,-0.90915,225,1,1.0889,0.93333,187.55,-8.8016,7.13,3.5893
12,1,0,0,0,0,1,1.0523,0.1672,380,1,1.1053,1,38.096,-39.71,7.027,7.0864
13,1,0,0,0,0,1,1.0437,0.67535,225,1,1.0907,1,11.717,-12.322,7.9218,8.4814
14,1,-4.1,3.7,0,0,1,1.0081,-5.3886,63,1,1.0635,0.93651,93.958,-75.669,6.719,5.1793
15,1,9,-3.3,0,0,1,1.0327,-5.4357,63,1,1.0635,0.93651,67.139,-162.83,12.079,3.8592
16,1,120,6.3,0,0,1,1.0429,-2.6105,225,1,1.0889,0.93333,327.24,-161.18,8.0816,3.3884
17,1,35,6.9,0,0,1,1.0518,0.35881,225,1,1.0889,1,79.076,-6.9191,10.034,7.1589
18,1,45,13.4,0,0,1,1.0503,0.37851,225,1,1.0896,1,9.0091,-18.608,9.4605,7.3741
19,2,0,0,0,0,1,1.0501,4.5675,63,1,1.0866,0.92063,-3.3769,-322.87,10.296,2.8589
20,1,77.3,29.1,0,0,1,1.0495,0.084447,225,1,1.0889,1,-10.148,-8.2564,9.4494,7.4896
21,1,48.4,4,0,0,1,1.0464,0.11796,225,1,1.0889,0.88889,45.251,-223.31,8.7558,2.3568
22,1,4.6,-11.4,0,0,1,1.0673,-5.6374,63,1,1.0725,0.93651,55.912,-90.481,72.572,2.838
23,1,33.3,-5.7,0,0,1,1.0169,-5.2728,63,1,1.0635,0.93651,97.068,-70.265,7.9834,4.6158
24,1,0,0,0,0,1,1.0573,0.50532,225,1,1.0889,1,9.3333,11.457,11.766,6.4784
2573,1,0,0,0,0,1,1.0573,0.50521,225,1,1.0889,1,9.2895,11.464,11.765,6.4789
25,1,18,5.6,0,0,1,1.0455,0.17018,225,1,1.0889,0.88889,48.782,-221.54,8.5694,2.3706
26,1,1,-8,0,0,1,1.0712,-0.53205,225,1,1.0965,0.98667,26.153,-88.613,14.761,4.3868
27,1,22,-5.6,0,0,1,1.0481,-4.9644,63,1,1.0635,0.93651,83.824,-66.161,24.231,3.3263
28,1,-2.1,-0.1,0,0,1,1.0484,0.512,225,1,1.0889,1,-18.082,-1.4121,9.1793,7.6684
2574,1,39.1,10,0,0,1,1.0483,0.5113,225,1,1.0889,1,23.601,7.4738,9.1723,7.6733
29,1,7.1,-2.6,0,0,1,1.0215,-6.2122,63,1,1.0635,0.93651,49.504,-228.63,8.8502,4.3684
30,1,3.5,-40,0,0,1,1.0701,-0.28265,225,1,1.0889,1,87.147,-154.82,19.881,5.2897
31,1,7.7,-1.8,0,0,1,1.0196,0.29716,63,1,1.0721,0.93651,20.827,-69.413,7.0776,4.4677
32,1,12.1,2.1,0,0,1,0.98624,6.5853,63,1,1.0635,0.93651,82.873,-83.298,4.8087,7.4654
33,1,2.4,-0.4,0,0,1,0.92971,-0.32342,45,1,1,0.88889,190.59,-28.199,5.285,9.0941
34,1,-0,0,0,0,1,0.92778,-0.28953,45,1,1,0.88889,212.39,-34.645,5.145,9.5407
35,1,26,0.1,0,0,1,1.0288,-6.4536,63,1,1.0635,0.96825,28.365,-73.787,10.73,6.1257
36,1,0.7,-4.1,0,0,1,0.97261,-2.504,45,1,1,0.88889,330.97,44.66,13.586,4.4332
37,1,9.3,-5.3,0,0,1,1.0286,-1.93,63,1,1.0635,0.93651,29.698,-16.644,10.67,4.0293
39,1,78.4,-4.8,0,0,1,1.0543,-2.3132,225,1,1.0893,0.98667,88.789,-61.027,10.613,5.4876
40,1,25.1,-3.3,0,0,1,1.0348,0.91714,225,1,1.0889,0.88889,80.687,-116.65,6.874,2.5442
41,1,80.4,7.4,0,0,1,1.0703,-0.22828,225,1,1.0844,1,91.055,-97.851,26.302,5.2814
42,1,37.8,2.9,0,0,1,1.0131,-0.40272,63,1,1.0637,0.93651,49.434,-56.304,7.3443,4.847
43,1,0,0,0,0,1,1.0287,0.047966,225,1,1.0889,0.93333,52.928,-45.794,6.1774,3.8913
44,1,29,-10,0,0,1,1.0242,-5.0856,63,1,1.0635,0.96825,65.236,-82.678,9.4546,6.6368
45,1,97.4,-3,0,0,1,1.054,-0.45492,225,1,1.0889,1,69.674,-43.007,10.671,6.8665
46,1,0,0,0,0,1,1.0682,0.43543,380,1,1.1053,1,-7.3561,-7.7562,10.035,5.4415
2575,1,0,0,0,0,1,1.0682,0.43716,380,1,1.1053,1,-7.3167,-7.5215,10.036,5.4411
47,1,21.3,-2.6,0,0,1,1.0328,-3.719,63,1,1.0661,0.93651,68.529,-91.331,11.185,3.8547
48,1,-0.3,0.8,0,0,1,1.0238,0.72283,63,1,1.0674,0.93651,16.154,-88.807,8.544,4.2506
49,1,11.6,3.2,0,0,1,1.016,-0.91551,63,1,1.0635,0.96825,67.552,-52.08,7.8272,7.7709
2576,1,9.3,4.7,0,0,1,1.0189,-0.024166,63,1,1.0635,0.96825,62.128,-56.017,8.3407,7.3233
50,1,0,0,0,0,1,1.0595,-0.22793,225,1,1.0844,1,74.59,-56.101,14.951,6.2313
51,1,66.6,0,0,0,1,1.06,0.32447,225,1,1.0844,1,53.992,-55.323,15.247,6.1814
52,1,0,0,0,0,1,1.0499,0.061157,225,1,1.0889,1,11.722,-27.42,9.5341,7.4372
2942,1,53.9,11.2,0,0,1,1.0453,-0.13821,225,1,1.0889,1,61.435,4.2566,8.5326,8.1868
53,2,7.9,-4.7,0,0,1,1.0078,0.18755,63,1,1.0635,0.96825,46.028,-5.1633,6.665,9.3979
54,1,0,0,0,0,1,1.0255,1.1131,150,1,1.08,0.96667,40.507,-11.091,6.8049,6.321
55,1,40.5,8.5,0,0,1,1.0746,-0.87591,225,1,1.0946,1,248.48,-197.52,18.665,4.9722
56,1,0,0,0,0,1,1.0928,-1.8773,380,1,1.1053,1,461.54,-475.95,29.952,3.9994
57,1,80.2,-7.7,0,0,1,1.0235,-1.0532,225,1,1.0889,0.98667,311.24,-150.97,5.6826,10.074
58,1,0,0,0,-64,1,1.0375,0.13512,20,1,1.2,0.8,49.613,-185.01,2.2872,1.5629
59,1,35.3,-9.2,0,0,1,1.0474,0.11848,225,1,1.0889,0.96889,43.947,-225.7,8.9738,4.7242
60,1,58.9,2.6,0,0,1,1.0718,0.30656,380,1,1.1053,1,43.695,-106.11,11.126,5.1667
61,1,5.5,1.7,0,0,1,1.0165,-1.3593,63,1,1.0635,0.93651,92.35,-91.085,7.9266,4.635
62,1,0.6,0.7,0,0,1,0.9721,6.0073,63,1,1.0635,0.96825,44.635,-45.55,4.0638,96.433
63,1,28.6,4.1,0,0,1,0.97231,6.01,63,1,1.0635,0.96825,44.796,-45.628,4.0734,91.355
2577,1,0,0,0,0,1,0.96825,4.4769,63,1,1.0635,0.96825,-52.477,-45.418,3.8995,1.7448e+05
64,1,39.6,9.4,0,0,1,1.0334,-0.76659,225,1,1.0889,0.93333,183.86,-191.27,6.7005,3.7089
