22,110,-13.299,162,-61,1.0709,235,1,221,110,0,0,0,0,0,0,0,0,0,0,0,1.4699e-11,5.4659,9.3075e-12,3.4205e-11
23,140,16.349,140,-25,1.071,235,1,200,140,0,0,0,0,0,0,0,0,0,0,0,2.7193e-11,5.4665,1.3195e-11,3.9459e-11
35,0,0,190,-19,1.03,426,0,370,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,190,-19,1.03,426,0,370,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,370,190,190,-19,1.1046,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.334,1.2551e-11,0.012741,7.8067e-12
36,370,129.19,190,-19,1.1067,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,29.734,1.2551e-11,2.6829e-11,1.1011e-11
36,370,129.19,190,-19,1.1067,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,29.734,1.2551e-11,2.6829e-11,1.1011e-11
37,370,-19,190,-19,1.0298,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.018,1.2551e-11,7.8067e-12,0.10679
37,370,-19,190,-19,1.0298,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.018,1.2551e-11,7.8067e-12,0.10679
37,370,-19,190,-19,1.0298,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.018,1.2551e-11,7.8067e-12,0.10679
38,370,-19,190,-19,1.0299,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.012,1.2551e-11,7.8067e-12,0.10459
38,370,-19,190,-19,1.0299,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.012,1.2551e-11,7.8067e-12,0.10459
38,370,-19,190,-19,1.0299,426,1,370,240,0,0,0,0,0,0,0,0,0,0,0,30.012,1.2551e-11,7.8067e-12,0.10459
55,110,2.7366,152,-33,1.0641,235,1,215,110,0,0,0,0,0,0,0,0,0,0,0,1.5539e-11,0.0068676,1.0931e-11,4.5656e-11
55,0,0,152,-33,1.03,235,0,220,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,149,-33,1.03,235,0,225,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,139.73,115.9,149,-33,1.0641,235,1,225,110,0,0,0,0,0,0,0,0,0,0,0,1.9135e-11,5.4879e-11,4.9294e-11,1.0958e-11
57,110,53.367,149,-33,1.0642,235,1,225,110,0,0,0,0,0,0,0,0,0,0,0,1.4188e-11,0.014293,1.7061e-11,1.8891e-11
57,120,53.367,149,-33,1.0642,235,1,225,120,0,0,0,0,0,0,0,0,0,0,0,1.5539e-11,0.014293,1.7061e-11,1.8891e-11
58,337.01,-47,363,-47,0.99673,588,1,535,255,0,0,0,0,0,0,0,0,0,0,0,8.2409e-12,1.9894e-11,3.9795e-12,0.002338
59,250,-24.038,348,-100,0.99669,588,1,560,250,0,0,0,0,0,0,0,0,0,0,0,5.2632e-12,0.0003954,4.3856e-12,2.1479e-11
68,129,-14,120,-14,1.0588,235,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.6996e-11,8.5057,1.2176e-11,1.6977
69,129,-14,120,-14,1.0587,235,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.6996e-11,8.5126,1.2176e-11,1.6862
69,129,-10,99,-10,1.0587,235,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.6996e-11,8.5126,1.4969e-11,1.6862
70,0,0,120,-14,1,235,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,120,-14,1,235,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,129,-10,99,-10,1.0124,235,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.6996e-11,7.8009,1.4969e-11,3.5534
71,129,-14,120,-14,1.0124,235,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.6996e-11,7.8009,1.2176e-11,3.5534
