10330,10331,1e-05,8e-05,0,183,183,183,0,0,1,-30,30,0,0,0,0,2.6257e-11,2.6257e-11,0,0
10300,10355,0.05932,0.20245,0,122,122,122,0,0,1,-30,30,-5.0629,-5.0773,5.0913,5.1741,3.9513e-11,3.9513e-11,0,0
10300,10360,0.02058,0.05185,0,106,106,106,0,0,1,-30,30,-28.937,-7.9227,29.109,8.3567,4.898e-11,4.898e-11,0,0
10367,10201,2e-05,-0.04958,0,659,659,659,0.999,0,1,-30,30,-98.33,18.788,98.332,-23.554,7.4539e-12,7.4535e-12,0,0
10367,10202,6e-05,0.08346,0,391,391,391,0.99999,0,1,-30,30,98.33,-18.788,-98.324,26.827,1.3114e-11,1.3114e-11,0,0
10366,10367,0.0026,0.25917,0,127,127,127,0.99999,0,1,-30,30,1.7909e-14,4.312e-14,-1.7909e-14,-4.312e-14,3.7836e-11,3.7836e-11,0,0
10368,10215,2e-05,-0.04961,0,659,659,659,0.999,0,1,-30,30,-141.29,-8.3426,141.3,-0.65581,7.607e-12,7.6063e-12,0,0
10368,10216,6e-05,0.08373,0,390,390,390,0.99999,0,1,-30,30,141.29,8.3426,-141.28,6.8747,1.3991e-11,1.3991e-11,0,0
10369,10368,0.0026,0.26125,0,126,126,126,0.99999,0,1,-30,30,0,0,-7.6125e-15,-4.5998e-14,3.8136e-11,3.8136e-11,0,0
10090,10083,8e-05,0.00079,0.41456,736,736,736,0,0,1,-30,30,40.458,25.291,-40.456,-69.296,6.554e-12,6.602e-12,0,0
10138,10164,0.00168,0.01733,0.75504,752,752,752,0,0,1,-30,30,-24.289,-112.97,24.386,34.104,6.5341e-12,6.4049e-12,0,0
10139,10109,0.00071,0.00594,0.27872,680,680,680,0,0,1,-30,30,330.56,-90.707,-329.8,67.324,9.2737e-12,9.1591e-12,0,0
10139,10144,0.00075,0.00681,0.312,707,707,707,0,0,1,-30,30,327.13,-50.026,-326.37,23.656,8.5506e-12,8.5014e-12,0,0
10139,10153,0.00194,0.02,0.8336,751,751,751,0,0,1,-30,30,108.04,-40.247,-107.83,-46.234,6.5394e-12,6.5454e-12,0,0
10140,10110,0.00071,0.00594,0.27872,680,680,680,0,0,1,-30,30,382.81,-86.827,-381.8,65.418,1.0264e-11,1.0129e-11,0,0
10140,10143,0.00075,0.00681,0.312,707,707,707,0,0,1,-30,30,461.79,-43.73,-460.29,24.053,1.1376e-11,1.1296e-11,0,0
10140,10153,0.00194,0.02,0.8336,751,751,751,0,0,1,-30,30,153.69,-37.721,-153.26,-46.622,6.6721e-12,6.6815e-12,0,0
10141,10153,0.00233,0.01696,0.70784,637,637,637,0,0,1,-30,30,117.54,-151.47,-116.92,82.054,8.2704e-12,7.9157e-12,0,0
10090,10085,0.00017,0.00148,1.2301,693,693,693,0,0,1,-30,30,-9.2489,1.5345,9.2562,-132.06,6.9347e-12,7.1806e-12,0,0
10141,10158,0.00204,0.01707,0.71344,680,680,680,0,0,1,-30,30,133.97,-51.936,-133.61,-18.298,7.3845e-12,7.3446e-12,0,0
