2,0,0,21.136,-21.136,0.9975,71.2,0,67.941,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,15.15,-9.9,0.9975,30.11,0,154.41,25.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14.877,1.7378,550,-550,1.0483,100,1,1600,14.877,0,0,0,0,0,0,0,0,0,0,0,1.974e-12,0.38489,5.7071e-12,5.6712e-12
9,13.542,0.30093,550,-550,1.0393,100,1,1600,13.542,0,0,0,0,0,0,0,0,0,0,0,1.9723e-12,0.29785,5.6922e-12,5.686e-12
16,2,18.994,550,-550,1.0435,100,1,1600,2,0,0,0,0,0,0,0,0,0,0,0,1.9581e-12,0.042687,5.8925e-12,5.4992e-12
23,0,0,7.686,-2.025,0.9975,100,0,24.706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.257,0.44843,550,-550,1.0379,100,1,1600,2.257,0,0,0,0,0,0,0,0,0,0,0,1.9584e-12,0.037508,5.6937e-12,5.6844e-12
43,0,0,9.607,-9.607,0.9975,100,0,30.882,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,-351.59,600,-600,1.0171,2300,1,40,2,0,0,0,0,0,0,0,0,0,0,0,8.2342e-11,29.885,3.2882e-12,1.2596e-11
48,2,-24.138,216.36,-155.86,1.0361,100,1,40,2,0,0,0,0,0,0,0,0,0,0,0,8.2342e-11,21.114,1.301e-11,2.3755e-11
50,2,33.333,33.333,-33.333,1.0321,100,1,357.41,2,0,0,0,0,0,0,0,0,0,0,0,8.8039e-12,0.58166,0.011306,4.6935e-11
52,0,0,139.88,-115.13,0.9975,100,0,449.65,22.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,58.52,-25.94,550,-550,1.0336,100,1,1600,58.52,0,0,0,0,0,0,0,0,0,0,0,2.0299e-12,0.21255,5.4328e-12,5.9707e-12
59,333.53,17.542,500,-500,1.05,1600,1,1882.4,2,0,0,0,0,0,0,0,0,0,0,0,2.0202e-12,9.4381e-12,6.4855e-12,6.0459e-12
69,2,-26.676,26.676,-26.676,1.0206,100,1,85.748,2,0,0,0,0,0,0,0,0,0,0,0,3.7362e-11,12.778,5.8648e-11,0.041194
70,2,36.6,36.6,-36.6,1.0421,100,1,40,2,0,0,0,0,0,0,0,0,0,0,0,8.2342e-11,20.592,0.015746,4.2746e-11
73,2,33.333,33.333,-33.333,1.0463,100,1,215.3,2,0,0,0,0,0,0,0,0,0,0,0,1.4669e-11,20.295,0.0027764,4.6935e-11
