7,8,0.00064,0.0305,0,400,400,400,1.0435,0.6,1,-30,30,-225.51,-3.381,225.83,18.263,8.056e-12,8.3445e-12,0,0
26,28,0.00036,0.02519,0,500,500,500,1.067,0,1,-30,30,80.847,-24.625,-80.823,26.287,4.7494e-12,4.7652e-12,0,0
27,29,0.00036,0.02519,0,500,500,500,1.0671,0,1,-30,30,207.69,-22.632,-207.55,32.793,5.4054e-12,5.5322e-12,0,0
39,41,0.00034,0.02097,0,500,500,500,1.1102,0,1,-30,30,-19.729,-113.98,19.775,116.79,4.8507e-12,4.9026e-12,0,0
42,45,0.00034,0.02097,0,500,500,500,1.0917,0,1,-30,30,-40.729,-132.58,40.795,136.62,4.9605e-12,5.0272e-12,0,0
54,56,0.00081,0.03,0,400,400,400,1.0466,0,1,-30,30,17.949,-4.0693,-17.946,4.1626,5.8099e-12,5.8109e-12,0,0
89,91,0.00075,0.02444,-0.00832,330,330,330,1.0553,0,1,-30,30,-91.823,-4.7677,91.881,7.5704,7.5092e-12,7.5685e-12,0,0
90,92,0.00075,0.02469,-0.008,330,330,330,1.0552,0,1,-30,30,-91.093,-4.3206,91.151,7.0761,7.5008e-12,7.5589e-12,0,0
124,127,0.0005,0.02875,-0.016,400,400,400,1.087,0,1,-30,30,80.99,-87.568,-80.92,93.286,6.2603e-12,6.3647e-12,0,0
148,149,0.00064,0.0305,0,400,400,400,1.0636,0,1,-30,30,-79.052,14.373,79.09,-12.56,5.9965e-12,6.0233e-12,0,0
154,156,0.000232,0.023,0,500,500,500,1.0953,0,1,-30,30,31.777,-57.744,-31.766,58.759,4.7091e-12,4.7233e-12,0,0
155,157,0.000232,0.023,0,500,500,500,1.0953,0,1,-30,30,30.725,-57.608,-30.715,58.605,4.7078e-12,4.7217e-12,0,0
168,170,0.00035,0.02375,0,500,500,500,1.0767,0,1,-30,30,36.747,-53.129,-36.733,54.094,4.7055e-12,4.7164e-12,0,0
182,183,0.00059,0.03093,0,400,400,400,1.0504,0,1,-30,30,-68.473,4.6495,68.498,-3.2981,5.9468e-12,5.9624e-12,0,0
189,191,0.0004,0.03,0,500,500,500,1.0695,-3.6,1,-30,30,-27.735,-40.911,27.744,41.635,4.6789e-12,4.6847e-12,0,0
2726,156,0.00031,0.00338,0.0992,1386,1386,1386,0,0,1,-30,30,-66.7,15.599,66.715,-25.468,1.6749e-12,1.6752e-12,0,0
2726,157,0.00031,0.00338,0.0992,1386,1386,1386,0,0,1,-30,30,-69.631,15.939,69.647,-25.793,1.6752e-12,1.6756e-12,0,0
2727,67,0.014341,0.083531,0.12603,385,385,385,0,0,1,-30,30,125,-9.971e-07,-123.12,-3.8489,6.6088e-12,6.6112e-12,0,0
2725,75,0.01219,0.070659,0.11742,412,412,412,0,0,1,-30,30,-174.75,36.347,178.02,-31.607,6.6638e-12,6.7011e-12,0,0
2725,104,0.011781,0.07087,0.11684,412,412,412,0,0,1,-30,30,-196.45,39.218,200.41,-29.507,6.9972e-12,7.0385e-12,0,0
126,2724,0.001525,0.016837,0.50576,1386,1386,1386,0,0,1,-30,30,434.18,-13.912,-431.5,-10.504,1.8393e-12,1.8392e-12,0,0
2728,147,0.001651,0.015909,0.046948,316,316,316,0,0,1,-30,30,88.645,-23.296,-88.533,18.609,7.883e-12,7.8664e-12,0,0
2728,148,0.001651,0.015909,0.046948,316,316,316,0,0,1,-30,30,88.046,-22.809,-87.936,18.107,7.8741e-12,7.8579e-12,0,0
2729,47,0.00188,0.02287,0.6432,831,831,831,0,0,1,-30,30,-154.03,-94.301,154.52,32.161,2.9227e-12,2.8869e-12,0,0
2729,48,0.00188,0.02287,0.6432,831,831,831,0,0,1,-30,30,-153.55,-94.222,154.04,32.049,2.922e-12,2.8863e-12,0,0
81,2723,0.002769,0.031162,0.89824,1386,1386,1386,0,0,1,-30,30,178.43,-54.641,-177.6,-31.638,1.6998e-12,1.6979e-12,0,0
42,23,0.01345,0.081141,0.14113,339,339,339,0,0,1,-30,30,155.76,20.647,-152.93,-19.812,8.3504e-12,8.4016e-12,0,0
26,89,0.009091,0.062401,0.11142,453,453,453,0,0,1,-30,30,138.88,-10.111,-137.46,6.2401,5.5462e-12,5.5409e-12,0,0
27,90,0.00868,0.06405,0.096994,427,427,427,0,0,1,-30,30,191.43,-10.521,-188.85,17.704,6.4957e-12,6.4841e-12,0,0
145,30,0.016961,0.12366,0.19699,316,316,316,0,0,1,-30,30,70.955,18.826,-70.128,-36.111,7.6787e-12,7.7675e-12,0,0
134,33,0.00512,0.02618,0.029621,301,301,301,0,0,1,-30,30,-85.927,61.412,86.4,-62.608,8.5634e-12,8.6022e-12,0,0
133,20,0.01068,0.061961,0.094961,385,385,385,0,0,1,-30,30,-149.04,49.723,151.23,-48.562,6.9675e-12,7.0187e-12,0,0
