1,0,15,15,-5,1.0223,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.285,0,0.30231,6.2291e-11
4,0,72.965,300,-300,1.06,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.791,0,5.4873e-12,3.3403e-12
6,0,46.729,50,-13,1.0518,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.481,0,3.8088e-10,2.0858e-11
8,0,-10.563,300,-300,1.0453,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.681,0,4.0115e-12,4.3043e-12
10,505,-84.367,200,-147,1.0562,100,1,505,0,0,0,0,0,0,0,0,0,0,0,0,4.363,2.467e-12,4.381e-12,1.9891e-11
12,0,43,43,-35,1.0413,100,1,85,0,0,0,0,0,0,0,0,0,0,0,0,1.4657e-11,92.705,0.065263,1.5972e-11
15,0,30,30,-10,1.0467,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.834,0,0.018189,3.1145e-11
18,0,39.563,50,-16,1.0506,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.645,0,1.1937e-10,2.2422e-11
19,0,24,24,-8,1.046,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.848,0,0.023831,3.8932e-11
24,0,8.2657,300,-300,1.0575,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.382,0,4.2704e-12,4.0414e-12
25,35.426,-47,111,-47,1.06,100,1,221,0,0,0,0,0,0,0,0,0,0,0,0,6.7133e-12,3.5166e-11,7.8849e-12,0.16699
26,485,-9.1261,243,-243,1.0279,100,1,485,0,0,0,0,0,0,0,0,0,0,0,0,6.9357,2.5687e-12,4.9412e-12,5.3269e-12
27,0,30.854,300,-300,1.0421,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.109,0,4.6288e-12,3.7654e-12
31,17,9,9,-9,1.0326,100,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5.5253,7.3283e-11,0.1554,6.9212e-11
32,0,35.114,42,-14,1.0426,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.174,0,1.8092e-10,2.5366e-11
34,0,5.8729,24,-8,1.0564,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.771,0,6.8728e-11,8.9825e-11
36,0,23.721,24,-8,1.0547,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.887,0,1.8941e-06,3.9274e-11
40,0,37.278,300,-300,1.0222,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.792,0,4.7419e-12,3.6937e-12
