10071,133.9,53.608,103,-103,1.11,285,1,204.6,133.9,0,0,0,0,0,0,0,0,0,0,0,3.3983e-11,40.214,4.8644e-11,1.5341e-11
10079,359.9,4000,4000,-275,0.99577,2031,1,549.9,359.9,0,0,0,0,0,0,0,0,0,0,0,1.2645e-11,105.44,0.34083,5.6201e-13
10080,7.6,-6,6,-6,1.0354,119,1,11.6,7.6,0,0,0,0,0,0,0,0,0,0,0,6.0065e-10,105.51,2.0022e-10,1.8043
10090,410.4,165.9,314,-314,1.0308,806,1,627,410.4,0,0,0,0,0,0,0,0,0,0,0,1.1092e-11,105.83,1.6222e-11,5.0065e-12
10094,554.4,-424,424,-424,0.99542,970,1,847,554.4,0,0,0,0,0,0,0,0,0,0,0,8.2112e-12,105.78,2.8333e-12,3.4355
10095,121.8,-621,621,-621,1.05,1439,1,1241.5,121.8,0,0,0,0,0,0,0,0,0,0,0,2.1458e-12,105.4,1.9345e-12,4.9058
10100,1267.2,-83.647,968,-968,1.0395,2202,1,1936,1267.2,0,0,0,0,0,0,0,0,0,0,0,3.5924e-12,106.03,2.2846e-12,2.7168e-12
10104,540,-338.31,413,-413,0.96807,939,1,825,540,0,0,0,0,0,0,0,0,0,0,0,8.4302e-12,107.94,3.1979e-12,3.2166e-11
10115,280.8,-146.11,215,-215,1.0027,492,1,429,280.8,0,0,0,0,0,0,0,0,0,0,0,1.6212e-11,105.06,6.6534e-12,3.4876e-11
10116,280.8,-146.11,215,-215,1.0027,492,1,429,280.8,0,0,0,0,0,0,0,0,0,0,0,1.6212e-11,105.06,6.6534e-12,3.4876e-11
10118,1080,45.685,825,-825,1.0386,1876,1,1650,1080,0,0,0,0,0,0,0,0,0,0,0,4.2151e-12,106.43,3.083e-12,2.7594e-12
10126,424.8,-325,325,-325,1.0123,786,1,649,424.8,0,0,0,0,0,0,0,0,0,0,0,1.0716e-11,105.3,3.6963e-12,0.56521
10129,1656,-617.95,1265,-1265,1.0169,2974,1,2530,1656,0,0,0,0,0,0,0,0,0,0,0,2.749e-12,108.49,1.276e-12,3.7131e-12
10132,583.2,-116.5,446,-446,1.0299,1014,1,891,583.2,0,0,0,0,0,0,0,0,0,0,0,7.8057e-12,104.23,4.2713e-12,7.2916e-12
10139,648,-229.69,495,-495,1.0327,1143,1,990,648,0,0,0,0,0,0,0,0,0,0,0,7.0251e-12,106.47,3.3154e-12,9.0557e-12
10140,972,-217.16,743,-743,1.0338,1705,1,1485,972,0,0,0,0,0,0,0,0,0,0,0,4.6834e-12,106.72,2.5023e-12,4.5691e-12
10141,1224,-392.98,935,-935,1.0132,2125,1,1870,1224,0,0,0,0,0,0,0,0,0,0,0,3.7192e-12,105.99,1.8092e-12,4.4327e-12
10146,115.2,-84.775,88,-88,1.0524,224,1,176,115.2,0,0,0,0,0,0,0,0,0,0,0,3.9516e-11,104.35,1.3906e-11,7.4504e-10
10150,201.6,-154,154,-154,0.98747,427,1,308,201.6,0,0,0,0,0,0,0,0,0,0,0,2.2581e-11,106.57,7.8006e-12,1.6846
10171,84.6,-65,65,-65,0.99554,715,1,129.3,84.6,0,0,0,0,0,0,0,0,0,0,0,5.3749e-11,105.78,1.8482e-11,3.4326
10176,191,-146,146,-146,0.99927,346,1,291.8,191,0,0,0,0,0,0,0,0,0,0,0,2.3835e-11,105.87,8.2281e-12,3.3439
