1,2,0.01938,0.05917,0.0528,472,472,472,0,0,1,-30,30,266.85,-43.966,-254.28,76.497,1.3934e-12,1.3878e-12,0,0
1,5,0.05403,0.22304,0.0492,128,128,128,0,0,1,-30,30,131.15,15.553,-122.72,14.074,6.8202e-11,6.8694e-11,0,0
2,3,0.04699,0.19797,0.0438,145,145,145,0,0,1,-30,30,144.14,8.0564,-135.17,25.165,3.4153e-11,3.282e-11,0,0
2,4,0.05811,0.17632,0.034,158,158,158,0,0,1,-30,30,99.79,7.3924,-94.454,5.2771,4.6467e-12,4.6487e-12,0,0
2,5,0.05695,0.17388,0.0346,161,161,161,0,0,1,-30,30,76.679,10.354,-73.539,-4.3611,3.6627e-12,3.6719e-12,0,0
3,4,0.06701,0.17103,0.0128,160,160,160,0,0,1,-30,30,-50.005,27.835,52.232,-23.412,3.3398e-12,3.3499e-12,0,0
4,5,0.01335,0.04211,0,664,664,664,0,0,1,-30,30,-93.316,25.289,94.594,-21.26,7.1613e-13,7.1613e-13,0,0
4,7,0,0.20912,0,141,141,141,0.978,0,1,-30,30,55.819,-5.4319,-55.819,11.872,3.9374e-12,3.9047e-12,0,0
4,9,0,0.55618,0,53,53,53,0.969,0,1,-30,30,31.919,2.1774,-31.919,3.2944,1.4003e-11,1.3512e-11,0,0
5,6,0,0.25202,0,117,117,117,0.932,0,1,-30,30,86.721,9.9465,-86.721,7.0327,9.1664e-12,7.8254e-12,0,0
6,11,0.09498,0.1989,0,134,134,134,0,0,1,-30,30,14.055,7.3258,-13.843,-6.8811,3.5166e-12,3.5166e-12,0,0
6,12,0.12291,0.25581,0,104,104,104,0,0,1,-30,30,15.408,3.259,-15.137,-2.6943,4.568e-12,4.568e-12,0,0
6,13,0.06615,0.13027,0,201,201,201,0,0,1,-30,30,35.237,10.326,-34.443,-8.7624,2.3861e-12,2.3861e-12,0,0
7,8,0,0.17615,0,167,167,167,0,0,1,-30,30,-1.6653e-14,-18.475,1.8041e-14,19.044,2.8188e-12,2.8188e-12,0,0
7,9,0,0.11001,0,267,267,267,0,0,1,-30,30,55.819,6.6033,-55.819,-3.3167,1.8191e-12,1.8191e-12,0,0
9,10,0.03181,0.0845,0,325,325,325,0,0,1,-30,30,10.82,0.94769,-10.784,-0.85244,1.4334e-12,1.4334e-12,0,0
9,14,0.12711,0.27038,0,99,99,99,0,0,1,-30,30,18.928,2.3599,-18.486,-1.4199,4.8739e-12,4.8739e-12,0,0
10,11,0.08205,0.19207,0,141,141,141,0,0,1,-30,30,-6.9059,-4.9476,6.9629,5.0811,3.312e-12,3.312e-12,0,0
12,13,0.22092,0.19988,0,99,99,99,0,0,1,-30,30,3.147,1.0943,-3.1241,-1.0736,4.7058e-12,4.7058e-12,0,0
13,14,0.17093,0.34802,0,76,76,76,0,0,1,-30,30,11.027,4.036,-10.804,-3.5801,6.2651e-12,6.2651e-12,0,0
