2,1,0.000673,0.003339,0,100,100,100,0,0,1,-30,30,-7.39,-2.1,7.3903,2.1017,4.6676e-12,4.6676e-12,0,0
1,119,0.018542,0.11976,0.02285,221.1,221.1,221.1,0,0,1,-30,30,12.339,0.31436,-12.314,-2.7726,2.1059e-12,2.1062e-12,0,0
124,1,0.005615,0.036268,0.00692,221.1,221.1,221.1,0,0,1,-30,30,40.167,8.1955,-40.086,-8.4682,2.1642e-12,2.1648e-12,0,0
193,1,0.004258,0.027501,0.00525,221.1,221.1,221.1,0,0,1,-30,30,-20.339,-6.5461,20.356,6.0522,2.1174e-12,2.1171e-12,0,0
4,3,0.000573,0.003303,0,100,100,100,0,0,1,-30,30,-1.7,-0.48,1.7,0.48009,4.6449e-12,4.6449e-12,0,0
57,3,0.008505,0.058098,0.00988,221.1,221.1,221.1,0,0,1,-30,30,-13.428,-0.14395,13.441,-0.88337,2.107e-12,2.1071e-12,0,0
3,137,0.005889,0.038035,0.00726,221.1,221.1,221.1,0,0,1,-30,30,-15.141,0.40328,15.153,-1.1502,2.1089e-12,2.1089e-12,0,0
6,5,0.000694,0.003337,0,100,100,100,0,0,1,-30,30,-7.95,-2.26,7.9504,2.262,4.6713e-12,4.6713e-12,0,0
48,5,0.006246,0.043513,0.00711,221.1,221.1,221.1,0,0,1,-30,30,-27.243,0.26566,27.284,-0.80555,2.1282e-12,2.1282e-12,0,0
5,64,0.007877,0.054875,0.00897,221.1,221.1,221.1,0,0,1,-30,30,-35.234,-1.4564,35.319,1.0072,2.1475e-12,2.1474e-12,0,0
8,7,0.000634,0.003189,0,100,100,100,0,0,1,-30,30,-23.74,-6.77,23.743,6.7871,4.9064e-12,4.9064e-12,0,0
7,86,0.003756,0.024259,0.00463,221.1,221.1,221.1,0,0,1,-30,30,-12.293,-3.3589,12.299,2.8654,2.1063e-12,2.1062e-12,0,0
7,101,0.003597,0.023232,0.00443,221.1,221.1,221.1,0,0,1,-30,30,-24.587,-5.9588,24.607,5.5834,2.1246e-12,2.1244e-12,0,0
7,148,0.008667,0.05598,0.01068,221.1,221.1,221.1,0,0,1,-30,30,13.137,2.5305,-13.123,-3.6537,2.1069e-12,2.1072e-12,0,0
