17,0,0,120,-22,1.03,241.9,0,210,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,120,-22,1.03,233.2,0,200,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,370,1.7869,190,-19,1.1082,415.9,1,370,290,0,0,0,0,0,0,0,0,0,0,0,13.06,1.4501e-11,6.1638e-12,5.5807e-11
27,360,-19,190,-19,1.1075,407.1,1,360,290,0,0,0,0,0,0,0,0,0,0,0,13.607,1.6573e-11,5.5507e-12,0.06779
27,0,0,190,-19,1.03,407.1,0,360,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,190,-19,1.03,415.9,0,370,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,370,1.7869,190,-19,1.1082,415.9,1,370,290,0,0,0,0,0,0,0,0,0,0,0,13.06,1.4501e-11,6.1638e-12,5.5807e-11
28,370,-19,190,-19,1.0449,415.9,1,370,290,0,0,0,0,0,0,0,0,0,0,0,13.972,1.4501e-11,5.5507e-12,0.089446
28,0,0,190,-19,1,415.9,0,370,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,190,-19,1,415.9,0,370,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,190,-19,1,415.9,0,370,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,370,-19,190,-19,1.0449,415.9,1,370,290,0,0,0,0,0,0,0,0,0,0,0,13.969,1.4501e-11,5.5507e-12,0.089412
29,370,-19,190,-19,1.0449,415.9,1,370,290,0,0,0,0,0,0,0,0,0,0,0,13.969,1.4501e-11,5.5507e-12,0.089412
42,130,-34,135,-34,1.0844,253.9,1,215,130,0,0,0,0,0,0,0,0,0,0,0,1.3648e-11,10.458,6.8645e-12,1.2191
42,0,0,130,-34,1.03,242.7,0,205,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,145,-34,1.03,267.7,0,225,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,145,-34,1.03,267.7,0,225,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,130,-34,145,-34,1.0844,267.7,1,225,130,0,0,0,0,0,0,0,0,0,0,0,1.2212e-11,10.461,6.481e-12,1.2225
43,0,0,130,-34,1.03,242.7,0,205,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,255,-47,363,-47,1.0495,646.5,1,535,255,0,0,0,0,0,0,0,0,0,0,0,4.1432e-12,10.205,2.8295e-12,1.1868
44,0,0,348,-100,1,659.3,0,560,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,104,-1,1.03,247.9,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,129,-16,130,-16,1.0976,259.9,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.2084e-11,13.668,7.9459e-12,1.385
54,0,0,130,-16,1.03,259.9,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,129,-16,130,-16,1.0459,259.9,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.2084e-11,13.431,7.9459e-12,1.1194
57,129,-16,130,-16,1.0458,259.9,1,225,129,0,0,0,0,0,0,0,0,0,0,0,1.2084e-11,13.43,7.9459e-12,1.1192
57,0,0,104,-1,1,247.9,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,130,-16,1,259.9,0,225,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,39.7,0,30,0,1.0902,57.7,1,39.7,39.7,0,0,0,0,0,0,0,0,0,0,0,91.505,0,3.867e-11,1.9878
78,140,13.139,123,-15,1.0876,256.4,1,225,140,0,0,0,0,0,0,0,0,0,0,0,1.3648e-11,3.4388,1.056e-11,4.1227e-11
78,140,13.139,123,-15,1.0876,256.4,1,225,140,0,0,0,0,0,0,0,0,0,0,0,1.3648e-11,3.4388,1.056e-11,4.1227e-11
79,0,0,123,-15,1.03,252,0,220,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,123,-15,1.03,256.4,0,225,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,140,-15,123,-15,1.0881,256.4,1,225,140,0,0,0,0,0,0,0,0,0,0,0,1.3648e-11,3.1418,8.4065e-12,0.044672
82,380,-31,232,-31,1.0387,445.2,1,380,220,0,0,0,0,0,0,0,0,0,0,0,0.61955,7.2506e-12,4.411e-12,0.17236
82,0,0,228,-30,1,434.6,0,370,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,8.998,0,1,0,1.091,12,1,8.998,8.998,0,0,0,0,0,0,0,0,0,0,0,92.008,0,1.1601e-09,0.1416
98,5.998,0,1,0,1.091,6.1,1,5.998,5.998,0,0,0,0,0,0,0,0,0,0,0,92.008,0,1.1601e-09,0.1416
104,134,78.226,123,-15,1.0921,256.4,1,225,134,0,0,0,0,0,0,0,0,0,0,0,1.2748e-11,0.79249,2.591e-11,1.2444e-11
105,0,0,123,-15,1.03,256.4,0,225,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,79,2.7203,80,-2,1.0899,144.2,1,120,79,0,0,0,0,0,0,0,0,0,0,0,2.8295e-11,2.4396,1.5012e-11,2.4576e-10
107,0,0,80,-2,1.03,144.2,0,120,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,90,-20,1.03,150,0,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,70,-2,82,-2,1.0889,145.3,1,120,70,0,0,0,0,0,0,0,0,0,0,0,2.3202e-11,5.0921,1.3811e-11,0.089652
118,0,0,40,0,1.03,117,0,110,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,135,-35,1.03,253.9,0,215,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,140,-35,1.03,265,0,225,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,215,-35,135,-35,1.0976,253.9,1,215,160,0,0,0,0,0,0,0,0,0,0,0,0.2507,2.1093e-11,6.8241e-12,0.050569
127,221.9,-40,140,-40,1.0314,265,1,225,140,0,0,0,0,0,0,0,0,0,0,0,3.7365e-10,1.4166e-11,6.445e-12,0.11422
127,0,0,137,-40,1,259.2,0,220,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,16.821,40,-38,1.0803,131.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.209,0,5.0049e-11,2.1162e-11
132,0,0,40,-38,1.03,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,40,-38,1.03,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,13.897,40,-38,1.0803,131.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.211,0,4.4443e-11,2.2354e-11
134,0,0,90,0,1.03,150,0,120,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,90,0,1.03,150,0,120,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,100,28.58,90,0,1.102,150,1,120,100,0,0,0,0,0,0,0,0,0,0,0,5.8005e-11,1.2219,1.8888e-11,4.0592e-11
146,0,0,12,0,1.03,51.4,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,12,0,1.03,51.4,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,90,0,1.03,150,0,120,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,149,-48,1.03,267.4,0,222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,149,-48,1.03,253.4,0,205,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,149,-48,1.03,253.4,0,205,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,90,-48,149,-48,1.0959,267.4,1,222,90,0,0,0,0,0,0,0,0,0,0,0,8.7886e-12,22.315,5.8888e-12,0.010299
150,90,32.628,123,-23,1.0338,253.8,1,222,90,0,0,0,0,0,0,0,0,0,0,0,8.7886e-12,21.651,1.2838e-11,2.0853e-11
151,90,-48,149,-48,1.0338,267.4,1,222,90,0,0,0,0,0,0,0,0,0,0,0,8.7886e-12,21.652,5.8887e-12,0.00029595
151,0,0,123,-23,1,253.8,0,222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,94,-53,149,-53,1.1055,278.3,1,235,94,0,0,0,0,0,0,0,0,0,0,0,8.2277e-12,8.8001,5.7431e-12,0.04583
155,0,0,149,-53,1.03,278.3,0,235,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,120,0,1.03,287.3,0,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,132,-40,1.03,292.5,0,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,120,0,1.03,287.3,0,261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,130,-22,117,-22,1.1056,236,1,205,130,0,0,0,0,0,0,0,0,0,0,0,1.5468e-11,8.8009,8.346e-12,0.046505
156,120,-20,109,-20,1.1056,233.1,1,206,120,0,0,0,0,0,0,0,0,0,0,0,1.349e-11,8.8009,8.993e-12,0.046505
156,0,0,109,-20,1.03,233.1,0,206,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,120,-20,109,-20,1.021,233.1,1,206,120,0,0,0,0,0,0,0,0,0,0,0,1.349e-11,8.7195,8.993e-12,0.0032669
164,0,0,104,-23,1.03,225.4,0,200,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,200,74.765,104,-23,1.102,225.4,1,200,150,0,0,0,0,0,0,0,0,0,0,0,2.7299,2.3202e-11,3.9682e-11,1.1866e-11
165,200,76.987,104,-23,1.102,225.4,1,200,150,0,0,0,0,0,0,0,0,0,0,0,2.7368,2.3202e-11,4.2947e-11,1.1602e-11
165,0,0,104,-23,1.03,225.4,0,200,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,120,0,110,0,1.11,219.5,1,120,120,0,0,0,0,0,0,0,0,0,0,0,91.731,0,1.0546e-11,1.5587
205,0,11.508,80,-30.001,1.0323,196.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.001,0,1.6938e-11,2.7948e-11
205,0,11.508,80,-30.001,1.0323,196.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.001,0,1.6938e-11,2.7948e-11
