32,0,-4.56,5.91,-4.56,1.0354,100,1,16.2,0,0,0,0,0,0,0,0,0,0,0,0,7.979e-11,2.4261,1.2346e-10,0.033456
33,0,2.27,2.27,-1.08,1.0618,100,1,5.38,0,0,0,0,0,0,0,0,0,0,0,0,2.4026e-10,6.4053,0.010396,3.8585e-10
39,0,-0.78927,17.76,-7.14,1.0127,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0,3.2315e-11,17.054,6.9684e-11,2.0353e-10
51,-21.176,5.48,5.48,-4.19,1.0759,100,1,100,-192.67,0,0,0,0,0,0,0,0,0,0,0,1.0667e-11,7.5372e-12,0.028857,1.3367e-10
124,1000,-54.853,440.32,-172.59,1.0999,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0,19.155,1.9389e-12,2.6104e-12,1.0979e-11
150,95.313,-22.54,77.09,-22.54,1.1,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0,1.9982e-11,1.3562e-11,1.2974e-11,0.00020044
179,-238.93,-51.72,52.64,-51.72,1.093,100,1,100,-238.93,0,0,0,0,0,0,0,0,0,0,0,3.8137e-12,76.51,1.2386e-11,0.0046244
194,300,80.098,130.19,-53.53,1.1,100,1,300,100,0,0,0,0,0,0,0,0,0,0,0,8.7498,6.463e-12,2.5804e-11,9.6731e-12
201,5.37,-1.07,2.27,-1.07,1.0826,100,1,5.37,0,0,0,0,0,0,0,0,0,0,0,0,6.969,2.4071e-10,3.87e-10,0.0046818
221,-207.18,-65.3,183.92,-65.3,1.0408,100,1,100,-207.18,0,0,0,0,0,0,0,0,0,0,0,4.2079e-12,0.0040505,5.1866e-12,0.011403
299,1600,96.33,721.25,-258.71,1.1,100,1,1600,533.33,0,0,0,0,0,0,0,0,0,0,0,15.387,1.2118e-12,2.0684e-12,3.6407e-12
338,120,-13.133,55.54,-19.16,1.1,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0,18.231,1.0772e-11,1.8822e-11,2.1448e-10
352,666.67,-22.955,926.35,-297.68,1.0233,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0,9.6945e-13,13.035,1.3616e-12,4.7051e-12
389,76.223,0.98045,56.73,-17.84,1.0354,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0,2.9527e-11,1.6958e-11,2.3186e-11,6.868e-11
413,0,3.8484e-05,124.12,-49.84,1.0358,100,1,280,0,0,0,0,0,0,0,0,0,0,0,0,4.6164e-12,12.012,1.0414e-11,2.5935e-11
440,120,0.9853,55.73,-19.01,1.0491,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0,1.1493,1.0772e-11,2.3611e-11,6.4645e-11
442,100,1.95,1.95,-0.93,1.0623,100,1,100,-53.8,0,0,0,0,0,0,0,0,0,0,0,13.624,8.4044e-12,0.012921,4.4882e-10
453,540,133.66,257.23,-74.4,1.0822,100,1,540,0,0,0,0,0,0,0,0,0,0,0,0,11.165,2.3937e-12,1.046e-11,6.2127e-12
489,100,6.28,6.28,-4.82,1.0712,100,1,100,-143.2,0,0,0,0,0,0,0,0,0,0,0,13.025,5.3149e-12,0.003517,1.1645e-10
516,200,261.79,261.79,-106.67,1.0994,100,1,600,200,0,0,0,0,0,0,0,0,0,0,0,3.2315e-12,5.8706,0.019371,3.5081e-12
564,-68.89,14.552,18.47,-19.35,1.0971,100,1,100,-68.89,0,0,0,0,0,0,0,0,0,0,0,7.6535e-12,9.9587,3.2993e-10,3.8127e-11
583,100,9.7642,17.88,-7.03,1.0896,100,1,100,-360,0,0,0,0,0,0,0,0,0,0,0,5.8386,2.81e-12,1.5927e-10,7.6967e-11
615,0,-7.79,17.09,-7.79,1.0959,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0,3.2315e-11,2.3766,5.1953e-11,0.18806
616,160,64.29,217.9,-81.16,1.1,100,1,480,160,0,0,0,0,0,0,0,0,0,0,0,4.0394e-12,4.0065,8.4148e-12,8.8869e-12
618,800,189.17,351.18,-139.11,1.0936,100,1,800,266.67,0,0,0,0,0,0,0,0,0,0,0,12.025,2.4236e-12,7.9783e-12,3.9375e-12
628,0,52.151,78.79,-31.69,1.0003,100,1,180,0,0,0,0,0,0,0,0,0,0,0,0,7.1811e-12,8.9563,4.8522e-11,1.5417e-11
