1,2,108,22,0,0,1,1.0472,-6.7554,138,1,1.05,0.95,49.588,-6.7301e-12,2.2433e-05,1.2713e-08
2,2,97,20,0,0,1,1.0472,-6.8311,138,1,1.05,0.95,49.612,-1.0713e-11,2.1403e-05,1.2708e-08
3,1,180,37,0,0,1,1.0138,-6.1875,138,1,1.05,0.95,49.687,0.7488,3.6896e-08,2.0078e-08
4,1,74,15,0,0,1,1.0162,-9.5743,138,1,1.05,0.95,51.123,0.36334,4.1133e-08,1.9023e-08
5,1,71,14,0,0,1,1.0354,-9.7376,138,1,1.05,0.95,50.851,-0.06467,1.1098e-07,1.4761e-08
6,1,136,28,0,-100,2,1.0324,-12.311,138,1,1.05,0.95,51.819,-0.25431,7.9998e-08,1.5529e-08
7,2,125,25,0,0,2,1.036,-9.8766,138,1,1.05,0.95,51.072,-5.2922e-11,7.5424e-08,1.5667e-08
8,1,171,35,0,0,2,1.009,-12.553,138,1,1.05,0.95,52.425,0.32879,3.0313e-08,2.278e-08
9,1,175,36,0,0,1,1.0239,-7.8182,138,1,1.05,0.95,50.398,0.26284,4.8956e-08,1.7701e-08
10,1,195,40,0,0,2,1.05,-9.6783,138,1,1.05,0.95,50.657,-0.44435,1498.1,1.2998e-08
11,1,0,0,0,0,3,1.0226,-2.6131,230,1,1.05,0.95,50.273,0.034569,4.4379e-08,1.8393e-08
12,1,0,0,0,0,3,1.0173,-1.8761,230,1,1.05,0.95,50.173,0.089577,3.8094e-08,1.9742e-08
13,3,265,54,0,0,3,1.0335,3.0631e-22,230,1,1.05,0.95,49.707,-2.0337e-11,6.4037e-08,1.6239e-08
14,2,194,39,0,0,3,1.0399,1.0124,230,1,1.05,0.95,49.454,6.0996e-12,1.0759e-07,1.485e-08
15,2,317,64,0,0,4,1.0411,9.3244,230,1,1.05,0.95,47.643,0.14048,1.4337e-07,1.4295e-08
16,2,100,20,0,0,4,1.0443,8.5426,230,1,1.05,0.95,47.805,0.094133,2.1121e-07,1.386e-08
17,1,0,0,0,0,4,1.0476,12.892,230,1,1.05,0.95,46.865,0.060525,5.0979e-07,1.3341e-08
18,2,333,68,0,0,4,1.05,14.247,230,1,1.05,0.95,46.575,-8.7858e-14,365.33,1.2993e-08
19,1,181,37,0,0,3,1.0389,7.4932,230,1,1.05,0.95,48.045,0.10738,1.1484e-07,1.4659e-08
20,1,128,26,0,0,3,1.044,8.4523,230,1,1.05,0.95,47.834,0.052409,2.1308e-07,1.3844e-08
21,2,0,0,0,0,4,1.05,15.023,230,1,1.05,0.95,46.411,-2.4069e-11,1108.7,1.2997e-08
22,2,0,0,0,0,4,1.05,20.691,230,1,1.05,0.95,45.239,-3.0149e-10,662.26,1.2996e-08
23,2,0,0,0,0,3,1.05,9.6838,230,1,1.05,0.95,47.564,-6.7386e-12,797.06,1.2996e-08
24,1,0,0,0,0,4,1.0058,3.6683,230,1,1.05,0.95,48.998,0.58969,2.9605e-08,2.3179e-08
