7351,5441,0.00018,0.000781,0,39412,39412,39412,0,0,1,-30,30,-61.67,-16.24,61.676,16.267,-3.5219e-14,-3.5219e-14,0,0
4314,7571,0.002961,0.01669,0,319,1864,1864,0,0,1,-30,30,-26.13,-0.6919,26.147,0.78844,7.9083e-12,7.9083e-12,0,0
5803,3916,0.00056,0.00432,0,7252,7252,7252,0,0,1,-30,30,4.4996e-12,0.41451,8.1243e-07,-0.4145,3.2773e-13,3.2773e-13,0,0
6757,6036,0.0002,0.00246,0,657,12799,12799,0,0,1,-30,30,-272.53,-79.433,272.66,81.127,4.5411e-12,4.5411e-12,0,0
6757,6921,0.0003,0.00377,0,1315,8353,8353,0,0,1,-30,30,272.53,87.125,-272.32,-84.488,1.9848e-12,1.9848e-12,0,0
5019,9112,0.00014,0.00057,0,53817,53817,53817,0,0,1,-30,30,-9.9944e-07,-12.09,0.00017535,12.091,-8.8394e-14,-8.8394e-14,0,0
2930,9112,0.00013,0.000729,0,42657,42657,42657,0,0,1,-30,30,80,-12.54,-79.993,12.581,-4.8201e-14,-4.8201e-14,0,0
1436,9112,0.00012,0.000581,0,53244,53244,53244,0,0,1,-30,30,-9.9936e-07,-12.09,0.00015044,12.091,-8.6454e-14,-8.6454e-14,0,0
1851,9112,0.00011,0.00064,0,48642,48642,48642,0,0,1,-30,30,31.92,-8.89,-31.919,8.896,-7.0452e-14,-7.0452e-14,0,0
8331,9112,0.00019,0.00056,0,53416,53416,53416,0,0,1,-30,30,2.3372e-11,0.058693,5.5525e-09,-0.058693,-8.7038e-14,-8.7038e-14,0,0
6220,8791,0.00062,0.004909,0,529,6384,6384,0,0,1,-30,30,-231.9,-27.184,232.19,29.501,5.7031e-12,5.7031e-12,0,0
9203,7842,7e-05,0.00076,0,887,41388,41388,0,0,1,-30,30,-199.97,-80.448,200,80.762,2.9827e-12,2.9827e-12,0,0
9203,8997,0.00066,0.00622,0,1611,5051,5051,0,0,1,-30,30,-858.75,132.96,863.18,-91.209,2.0964e-12,2.0964e-12,0,0
9203,2129,0.00054,0.00752,0,4190,4190,4190,0,0,1,-30,30,-494.2,-124.83,495.44,142.2,5.9619e-13,5.9619e-13,0,0
9203,29,0.00105,0.00877,0,1315,3577,3577,0,0,1,-30,30,379.09,57.775,-377.72,-46.312,2.0604e-12,2.0604e-12,0,0
118,8903,8e-05,0.00091,0,657,34578,34578,0,0,1,-30,30,0.00037041,-23.215,-9.9977e-07,23.219,3.8208e-12,3.8208e-12,0,0
118,4598,0.00056,0.00719,0,953,4380,4380,0,0,1,-30,30,-750.39,59.697,753.1,-24.788,5.6537e-12,5.6537e-12,0,0
2426,5533,0.000531,0.002039,0,319,14992,14992,0,0,1,-30,30,63.386,3.0017,-63.368,-2.9338,8.1292e-12,8.1292e-12,0,0
2426,4831,0.008659,0.03769,0,300,817,817,0,0,1,-30,30,71.328,19.221,-70.937,-17.521,8.8026e-12,8.8026e-12,0,0
2426,8961,0.003849,0.021099,0,1473,1473,1473,0,0,1,-30,30,36.082,4.4565,-36.04,-4.2261,1.7003e-12,1.7003e-12,0,0
2426,8522,0.00688,0.035969,0,300,863,863,0,0,1,-30,30,149.84,22.338,-148.53,-15.515,1.0594e-11,1.0594e-11,0,0
2426,6888,0.006729,0.03713,0,838,838,838,0,0,1,-30,30,-31.427,5.8574,31.484,-5.5438,2.9951e-12,2.9951e-12,0,0
2426,3401,0.00111,0.006651,0,414,4685,4685,0,0,1,-30,30,142.86,18.935,-142.67,-17.793,6.7328e-12,6.7328e-12,0,0
2426,641,0.0023,0.008909,0,3433,3433,3433,0,0,1,-30,30,45.365,17.783,-45.32,-17.608,7.2226e-13,7.2226e-13,0,0
2426,2600,0.000841,0.00313,0,9747,9747,9747,0,0,1,-30,30,-9.5831e-05,0.027274,9.5836e-05,-0.027274,2.3292e-13,2.3292e-13,0,0
2426,5351,0.003521,0.017479,0,300,1772,1772,0,0,1,-30,30,56.636,5.7553,-56.542,-5.2871,8.6179e-12,8.6179e-12,0,0
3051,718,3.9e-05,0.00025,0,510,1.2484e+05,1.2484e+05,0,0,1,-30,30,0,0,0,0,4.9176e-12,4.9176e-12,0,0
3036,2327,0.000159,0.000729,0,357,42335,42335,0,0,1,-30,30,-116.93,-29.611,116.95,29.7,7.7713e-12,7.7713e-12,0,0
8651,7473,0.005281,0.032099,0,395,972,972,0,0,1,-30,30,-77.64,-19.649,77.925,21.384,6.578e-12,6.578e-12,0,0
8651,7473,0.005651,0.029419,0,376,1055,1055,0,0,1,-30,30,-84.85,-19.078,85.21,20.953,6.986e-12,6.986e-12,0,0
903,3654,0.000271,0.00036,0,70101,70101,70101,0,0,1,-30,30,-82.69,-18.459,82.706,18.481,-1.4007e-13,-1.4007e-13,0,0
8732,7050,0.00044,0.00143,0,472,21113,21113,0,0,1,-30,30,112.5,-19.297,-112.46,19.453,5.5875e-12,5.5875e-12,0,0
8732,3912,0.000159,0.00074,0,453,41734,41734,0,0,1,-30,30,-178.77,15.446,178.82,-15.246,6.3746e-12,6.3746e-12,0,0
2273,1973,0.00019,0.000591,0,338,50883,50883,0,0,1,-30,30,-141.3,-23.597,141.33,23.698,8.7184e-12,8.7184e-12,0,0
5131,2928,0.00019,0.00087,0,35472,35472,35472,0,0,1,-30,30,4.6296e-12,9.4715,0.00014109,-9.4708,-1.8265e-14,-1.8265e-14,0,0
6629,4918,0.002591,0.013659,0,319,2273,2273,0,0,1,-30,30,-54.916,-9.4664,54.985,9.8329,8.0763e-12,8.0763e-12,0,0
6629,7309,0.00305,0.01168,0,2617,2617,2617,0,0,1,-30,30,-7.7141,-4.4844,7.7162,4.4924,9.5204e-13,9.5204e-13,0,0
413,1102,0.000159,0.000599,0,433,50969,50969,0,0,1,-30,30,-0.0077212,-1.8645,0.0077275,1.8645,5.7927e-12,5.7927e-12,0,0
413,1102,0.000159,0.00062,0,395,49351,49351,0,0,1,-30,30,0.0077202,-1.8053,-0.0077143,1.8053,6.3502e-12,6.3502e-12,0,0
3248,4918,0.00101,0.004229,0,472,7265,7265,0,0,1,-30,30,-149.62,-7.0158,149.81,7.8343,5.8194e-12,5.8194e-12,0,0
3248,4281,0.00319,0.018651,0,453,1670,1670,0,0,1,-30,30,57.71,-6.0628,-57.618,6.6046,5.6162e-12,5.6162e-12,0,0
3248,7309,0.000729,0.00337,0,9162,9162,9162,0,0,1,-30,30,7.7167,2.9648,-7.7162,-2.9629,2.5083e-13,2.5083e-13,0,0
1146,1187,0.002961,0.012831,0,281,2399,2399,0,0,1,-30,30,-108.27,-43.735,108.63,45.268,1.0518e-11,1.0518e-11,0,0
1146,7945,0.000591,0.00339,0,9180,9180,9180,0,0,1,-30,30,75.434,45.345,-75.394,-45.115,2.5027e-13,2.5027e-13,0,0
8900,2421,0.00024,0.001219,0,25425,25425,25425,0,0,1,-30,30,-3.1,-1.4966,3.1,1.4968,3.4886e-14,3.4886e-14,0,0
6071,2972,0.006219,0.036341,0,376,857,857,0,0,1,-30,30,-48.191,2.588,48.314,-1.8648,6.7662e-12,6.7662e-12,0,0
6071,6031,0.001841,0.01193,0,472,2617,2617,0,0,1,-30,30,-115.31,-32.816,115.54,34.281,5.6238e-12,5.6238e-12,0,0
3293,7264,0.001409,0.01113,0,414,2816,2816,0,0,1,-30,30,-76.058,-9.9346,76.13,10.503,6.2445e-12,6.2445e-12,0,0
3293,283,0.00151,0.00768,0,376,4036,4036,0,0,1,-30,30,141.64,30.925,-141.37,-29.525,7.6589e-12,7.6589e-12,0,0
3293,3069,0.00599,0.03313,0,395,939,939,0,0,1,-30,30,-118.28,17.309,119.03,-13.202,6.8982e-12,6.8982e-12,0,0
3293,3390,0.001771,0.010151,0,357,3066,3066,0,0,1,-30,30,19.557,-44.701,-19.521,44.91,7.1419e-12,7.1419e-12,0,0
4689,4936,0.00074,0.00311,0,9881,9881,9881,0,0,1,-30,30,-55.197,11.394,55.217,-11.312,2.2911e-13,2.2911e-13,0,0
4689,4936,0.000729,0.003159,0,9744,9744,9744,0,0,1,-30,30,-54.503,10.865,54.522,-10.783,2.3302e-13,2.3302e-13,0,0
3218,7809,0.005271,0.01906,0,281,1598,1598,0,0,1,-30,30,-36.334,-3.3088,36.395,3.526,9.0576e-12,9.0576e-12,0,0
3218,5455,0.00906,0.053151,0,319,586,586,0,0,1,-30,30,-144.65,10.768,146.28,-1.1945,9.5546e-12,9.5546e-12,0,0
3218,1857,0.00405,0.0153,0,1996,1996,1996,0,0,1,-30,30,37.782,0.10557,-37.733,0.081418,1.2522e-12,1.2522e-12,0,0
6806,5410,0.00055,0.003961,0,395,7899,7899,0,0,1,-30,30,55.407,14.9,-55.391,-14.79,6.4652e-12,6.4652e-12,0,0
6806,5410,0.00055,0.003729,0,338,8381,8381,0,0,1,-30,30,58.914,15.309,-58.897,-15.193,7.6302e-12,7.6302e-12,0,0
6806,1609,0.00107,0.007789,0,414,4018,4018,0,0,1,-30,30,-148.62,-26.209,148.82,27.707,6.8243e-12,6.8243e-12,0,0
6806,1609,0.00112,0.00775,0,472,4034,4034,0,0,1,-30,30,-149.4,-25.27,149.61,26.772,5.8203e-12,5.8203e-12,0,0
6806,1609,0.001031,0.00775,0,4041,4041,4041,0,0,1,-30,30,-149.34,-26.993,149.54,28.5,6.114e-13,6.114e-13,0,0
6806,2438,0.00062,0.003219,0,9636,9636,9636,0,0,1,-30,30,1.0647e-05,-1.2436,-2.5505e-06,1.2436,2.3617e-13,2.3617e-13,0,0
