1,1,90,49,0,0,1,1.035,0.17228,115,1,1.06,0.94,31.224,5.5184,4.6741e-08,1.2312e-08
2,1,56,15,0,0,1,1.0424,6.9748,115,1,1.06,0.94,27.631,6.667,6.6623e-08,1.1415e-08
3,1,20,0,0,0,1,1.0032,4.4899,230,1,1.06,0.94,30.321,11.184,2.0597e-08,1.8496e-08
4,1,0,0,0,0,1,1.0374,2.7565,345,1,1.06,0.94,31.38,14.146,5.164e-08,1.2012e-08
5,1,353,130,0,0,1,1.027,0.017952,115,1,1.06,0.94,31.428,6.638,3.5445e-08,1.344e-08
6,1,120,41,0,0,1,1.0377,5.9665,115,1,1.06,0.94,28.399,7.367,5.248e-08,1.1967e-08
7,1,0,0,0,0,1,1.0001,4.0109,230,1,1.06,0.94,30.426,10.148,1.9536e-08,1.9444e-08
8,2,63,14,0,0,1,1.0233,2.6258,115,1,1.06,0.94,29.891,14.722,3.187e-08,1.4037e-08
9,1,96,43,0,0,1,1.015,1.6761,115,1,1.06,0.94,30.699,8.7913,2.5977e-08,1.5595e-08
10,2,153,33,0,0,1,1.0334,1.3421,230,1,1.06,0.94,30.865,9.3146,4.3942e-08,1.2522e-08
11,1,83,21,0,0,1,1.0225,4.5351,115,1,1.06,0.94,29.097,10.382,3.1203e-08,1.417e-08
12,1,0,0,0,0,1,1.007,3.9235,230,1,1.06,0.94,30.443,8.5102,2.2054e-08,1.746e-08
13,1,58,10,0,0,1,1.0109,-0.16326,115,1,1.06,0.94,31.784,9.3273,2.3812e-08,1.6496e-08
14,1,160,60,0,0,1,0.99981,-4.3409,115,1,1.06,0.94,37.967,30.037,1.9428e-08,1.9552e-08
15,1,126.7,23,0,0,1,1.027,-7.9446,115,1,1.06,0.94,43.457,41.948,3.5397e-08,1.3447e-08
16,1,0,0,0,0,1,1.0383,-3.8496,345,1,1.06,0.94,38.878,24.269,5.3826e-08,1.1899e-08
17,1,561,220,0,0,1,1.056,-8.896,115,1,1.06,0.94,46.854,43.615,2.92e-07,1.0081e-08
19,1,0,0,0,0,1,0.99508,-1.0232,230,1,1.06,0.94,33.445,8.3764,1.8012e-08,2.1232e-08
