1,1,8.252,-0.234,0,0,1,1.0389,-31.421,13,1,1.05,0.945,0.47679,-1.8375e-05,2.8114e-07,3.3333e-08
2,1,0,0,0,0,1,1.0381,-28.774,13,1,1.05,0.945,0.47866,-0.0035191,2.6289e-07,3.361e-08
3,1,0.178,0.504,0,0,1,1.0475,-24.736,69,1,1.05,0.945,0.37436,-0.00021123,1.2625e-06,3.052e-08
4,1,7.958,-0.347,0,0,1,1.0389,-31.416,13,1,1.05,0.945,0.47678,-2.1402e-05,2.8219e-07,3.3319e-08
5,1,0,0,0,0,1,1.0381,-28.774,13,1,1.05,0.945,0.47866,-0.0035191,2.6289e-07,3.361e-08
6,2,2.551,3.396,0,0,1,1.0483,-24.301,69,1,1.05,0.945,0.37301,3.5952e-14,1.8325e-06,3.0293e-08
7,1,6.084,0.417,0,0,1,1.046,-31.789,13,1,1.05,0.945,0.47938,0.00013299,7.8499e-07,3.0976e-08
8,1,2.739,0.495,0,0,1,1.0416,-27.165,13,1,1.05,0.945,0.47872,-0.006518,3.7186e-07,3.2396e-08
9,2,0,0,0,0,1,1.0393,-31.257,69,1,1.05,0.945,0.47635,6.2589e-15,2.9135e-07,3.3195e-08
10,1,1.9,1.259,0,0,1,1.0381,-28.774,69,1,1.05,0.945,0.47866,-0.0035191,2.6289e-07,3.361e-08
11,1,3.667,0.729,0,0,1,1.05,-23.623,69,1,1.05,0.945,0.37171,-0.001729,4.7297,2.98e-08
12,1,0,0,0,0,1,1.0418,-27.122,69,1,1.05,0.945,0.47866,-0.0065294,3.8192e-07,3.2322e-08
13,1,0,0,0,0,1,1.0398,-30.954,69,1,1.05,0.945,0.47458,-0.0013224,3.0673e-07,3.3007e-08
14,1,0,0,0,0,1,1.0393,-30.995,69,1,1.05,0.945,0.47496,-0.0012797,2.9228e-07,3.3183e-08
15,1,0,0,0,0,1,1.0367,-31.518,69,1,1.05,0.945,0.47853,0.00010799,2.3465e-07,3.4135e-08
16,2,0,0,0,0,1,1.0435,-30.608,69,1,1.05,0.945,0.47231,3.9332e-13,4.8052e-07,3.177e-08
17,1,12.391,-1.433,0,0,1,1.0474,-24.736,69,1,1.05,0.945,0.37437,-0.00019401,1.2233e-06,3.0544e-08
18,1,0,0,0,0,1,1.039,-31.289,69,1,1.05,0.945,0.47657,-1.2678e-05,2.8559e-07,3.3272e-08
19,1,0,0,0,0,1,1.0358,-31.694,69,1,1.05,0.945,0.47922,0.00012173,2.2107e-07,3.4443e-08
20,1,6.495,0.938,0,0,1,1.0376,-28.876,13,1,1.05,0.945,0.47882,-0.0034956,2.5309e-07,3.3777e-08
21,1,9.554,0.399,0,0,1,1.0467,-31.668,13,1,1.05,0.945,0.47878,0.00011913,9.6125e-07,3.0753e-08
22,1,4.059,0.452,0,0,1,1.039,-31.059,13,1,1.05,0.945,0.47506,-0.001268,2.8566e-07,3.3271e-08
23,1,0.731,5.284,0,6.08,1,1.05,-18.715,69,1,1.05,0.945,0.37449,-0.0019933,20.143,2.98e-08
24,1,1.124,0.894,0,0,1,1.0415,-27.139,13,1,1.05,0.945,0.47868,-0.0065089,3.6887e-07,3.2419e-08
25,1,19.216,-2.484,0,10.799,1,1.0477,-24.736,69,1,1.05,0.945,0.37436,-0.00023841,1.3384e-06,3.0479e-08
26,2,0,0,0,0,1,1.0379,-31.457,69,1,1.05,0.945,0.47759,9.3014e-15,2.5918e-07,3.3672e-08
27,1,8.894,0.156,0,0,1,1.05,-31.092,13,1,1.05,0.945,0.47472,-0.0021634,2.9592,2.98e-08
28,1,0,0,0,0.011511,1,1.0412,-26.261,230,2,1.05,0.945,0.55207,0.01309,3.545e-07,3.2535e-08
29,1,0,0,0,0,1,1.0481,-32.324,1,2,1.05,0.945,0.40053,-0.004411,1.6484e-06,3.0349e-08
30,1,0,0,0,2.5886,1,1.0371,-23.69,115,2,1.05,0.945,0.50215,0.0060828,2.4183e-07,3.3988e-08
31,1,-84.536,19.644,0,0.01543,1,1.04,-23.984,115,2,1.05,0.945,0.48686,-0.0017217,3.1237e-07,3.2943e-08
32,1,108.92,51.229,0,1.95,1,1.0204,-36.037,115,2,1.05,0.945,0.48002,-0.018413,1.0581e-07,4.1484e-08
33,1,0,0,0,0,1,1.0447,-32.621,230,2,1.05,0.945,0.45355,0.0020363,5.9497e-07,3.1371e-08
34,1,-141.61,-0.712,0,-4.8162,1,1.0359,-21.823,115,2,1.05,0.945,0.4862,0.004031,2.2251e-07,3.4408e-08
35,1,0,0,0,0.0029635,1,1.0256,-22.711,115,2,1.05,0.945,0.52901,0.0092932,1.2815e-07,3.8829e-08
36,1,97.168,-39.905,0,21.9,1,1.0446,-30.062,115,2,1.05,0.945,0.48423,-0.014155,5.8094e-07,3.1411e-08
37,1,0,0,0,-0.85777,1,1.0406,-25.805,115,2,1.05,0.945,0.53117,0.0084727,3.333e-07,3.2726e-08
38,1,40.769,5.193,0,0,1,1.0449,-33.795,115,2,1.05,0.945,0.37119,0.0057837,6.1593e-07,3.1315e-08
39,1,20.421,2.421,0,2.673,1,1.0357,-31.849,230,2,1.05,0.945,0.59572,0.015297,2.1881e-07,3.4498e-08
40,1,0,0,0,33.27,1,1.0408,-24.075,230,2,1.05,0.945,0.488,-0.0013132,3.3851e-07,3.2677e-08
41,1,388.33,-19.047,0,0,1,1.0464,-33.102,345,2,1.05,0.945,0.39261,-0.0023903,8.6829e-07,3.0859e-08
42,1,-84.553,19.644,0,0.015425,1,1.04,-23.984,115,2,1.05,0.945,0.48686,-0.0017217,3.1237e-07,3.2943e-08
43,1,118.9,0.163,0,-17.596,1,1.0478,-31.882,230,2,1.05,0.945,0.57351,-0.0057173,1.3973e-06,3.0449e-08
44,1,25.719,6.8,0,0,1,1.0296,-32.7,230,2,1.05,0.945,0.90854,0.056828,1.5363e-07,3.6971e-08
45,1,36.719,2.683,0,0,1,1.0269,-35.787,230,2,1.05,0.945,1.1215,0.045487,1.354e-07,3.821e-08
46,2,0,0,0,0,1,1.0171,-26.416,500,2,1.05,0.945,0.46482,-9.3078e-12,9.5199e-08,4.3379e-08
47,1,0,0,0,0,1,1.0481,-32.324,1,2,1.05,0.945,0.40053,-0.004411,1.6484e-06,3.0349e-08
48,2,-85.214,25.688,0,0,1,1.0361,-21.729,22.8,2,1.05,0.945,0.48609,-1.0744e-11,2.2469e-07,3.4357e-08
49,1,0,0,0,47.5,1,1.05,-31.152,230,2,1.05,0.945,0.47049,-0.024224,97.64,2.98e-08
50,2,0,0,0,-109.98,1,1.0321,-31.799,345,2,1.05,0.945,0.30234,0.011306,1.7496e-07,3.5918e-08
51,1,0,0,0,-0.3537,1,1.0368,-23.69,138,2,1.05,0.945,0.50215,0.0060916,2.363e-07,3.41e-08
52,1,-95.883,20.573,0,0,1,1.0381,-21.635,21,2,1.05,0.945,0.48571,-1.3167e-05,2.6401e-07,3.3592e-08
53,1,96.936,-19.253,0,3.53,1,1.0291,-36.363,230,2,1.05,0.945,0.48056,-0.019365,1.494e-07,3.7225e-08
54,2,134.93,-36.266,0,0,1,1.0336,-42.995,115,2,1.05,0.945,0.39205,-5.3787e-13,1.913e-07,3.5299e-08
55,1,-193.3,-6.227,0,-0.0042969,1,1.0352,-23.377,115,2,1.05,0.945,0.4876,0.0059865,2.1152e-07,3.4687e-08
56,1,0,0,0,-3.9837,1,1.0405,-25.812,115,2,1.05,0.945,0.53139,0.0084026,3.3028e-07,3.2755e-08
57,1,78.469,23.127,0,44.766,1,1.027,-7.3951,161,2,1.05,0.945,0.47427,0.0086459,1.3621e-07,3.8146e-08
58,1,0,0,0,-0.86892,1,1.042,-26.291,230,2,1.05,0.945,0.55658,0.015326,3.9328e-07,3.2243e-08
59,2,60.538,15.258,0,0,1,1.05,1.431,161,2,1.05,0.945,0.3618,4.3966e-13,41.855,2.98e-08
60,1,-43.829,24.646,0,-0.0013479,1,1.0359,-23.472,115,2,1.05,0.945,0.4904,0.0023708,2.2269e-07,3.4404e-08
61,1,93.448,72.654,0,117.17,1,1.0382,-26.174,115,2,1.05,0.945,0.53869,0.0058192,2.6429e-07,3.3587e-08
62,1,27.521,4.794,0,0,1,1.022,-38.571,230,2,1.05,0.945,1.4845,0.0056326,1.1166e-07,4.0649e-08
63,1,0,0,0,-2.3987,1,1.0368,-23.69,138,2,1.05,0.945,0.50215,0.0060902,2.3643e-07,3.4098e-08
64,1,0,0,0,-0.015826,1,1.0355,-22.271,230,2,1.05,0.945,0.48574,0.003696,2.1607e-07,3.4568e-08
65,1,0,0,0,-0.0054395,1,1.0369,-22.889,230,2,1.05,0.945,0.4879,0.0021716,2.3963e-07,3.4032e-08
66,1,0,0,0,16.928,1,1.0277,-24.952,230,2,1.05,0.945,0.48142,0.0036034,1.4001e-07,3.7857e-08
67,1,0,0,0,10.732,1,1.0363,-22.78,230,2,1.05,0.945,0.48637,-0.00017053,2.2906e-07,3.4257e-08
68,1,0,0,0,-0.035051,1,1.0165,-19.701,161,2,1.05,0.945,0.52255,0.010294,9.3439e-08,4.3754e-08
69,2,32.553,5.28,0,-47.238,1,1.0206,-40.132,230,2,1.05,0.945,1.732,-0.041194,1.063e-07,4.1408e-08
70,2,0,0,0,0,1,1.0421,-26.317,230,2,1.05,0.945,0.55774,0.015746,3.9441e-07,3.2236e-08
71,1,-141.6,-1.198,0,-5.3019,1,1.0359,-21.823,115,2,1.05,0.945,0.4862,0.004031,2.2247e-07,3.4409e-08
72,1,0,0,0,0,1,1.0331,-35.419,230,2,1.05,0.945,0.47893,-0.019813,1.856e-07,3.55e-08
73,2,0,0,0,17.995,1,1.0463,-32.722,1,2,1.05,0.945,0.43303,0.0027764,8.4985e-07,3.0883e-08
74,1,136.47,-31.264,0,12.44,1,1.0481,-35.154,115,2,1.05,0.945,0.45815,-0.016952,1.6248e-06,3.0357e-08
75,1,0,0,0,0,1,1.0489,-34,230,2,1.05,0.945,0.46242,-0.019295,2.8467e-06,3.0115e-08
76,1,30.082,3.7,0,0.0028001,1,1.0461,-35.265,115,2,1.05,0.945,0.31535,0.013461,8.0083e-07,3.0952e-08
77,1,21.41,-4.733,0,6.6398,1,1.0487,-31.161,230,2,1.05,0.945,0.46399,-0.019336,2.3246e-06,3.0187e-08
78,2,0,0,0,12.364,1,1.041,-34.692,1,2,1.05,0.945,0.30669,0.013394,3.4577e-07,3.2611e-08
79,1,20.804,2.371,0,0,1,1.0274,-35.155,230,2,1.05,0.945,1.0712,0.050985,1.3849e-07,3.797e-08
80,1,0,0,0,0,1,1.05,-31.548,500,2,1.05,0.945,0.40847,-0.0062099,22.485,2.98e-08
81,1,183.24,11.185,0,0,1,1.035,-33.202,230,2,1.05,0.945,0.36781,0.006783,2.0851e-07,3.4769e-08
82,1,23.025,1.607,0,0,1,1.0194,-42.948,35,3,1.05,0.945,2.1278,-0.073722,1.0228e-07,4.2052e-08
83,1,2.141,-2.058,0,0,1,1.0242,-39.8,115,3,1.05,0.945,0.94105,-0.0037384,1.2115e-07,3.9521e-08
84,1,16.334,0.052,0,0,1,1.0346,-40.95,35,3,1.05,0.945,1.6924,-0.074425,2.0276e-07,3.4934e-08
85,1,3.14,2.692,0,0,1,1.0301,-43.052,115,3,1.05,0.945,1.0304,-0.034698,1.5744e-07,3.6757e-08
86,1,45.595,37.117,0,0,1,1.0378,-41.99,4,3,1.05,0.945,1.0287,-0.042665,2.5613e-07,3.3724e-08
87,1,19.76,0.747,0,0,1,1.0461,-39.726,35,3,1.05,0.945,1.6677,-0.060411,7.996e-07,3.0954e-08
88,1,37.727,2.102,0,0,1,1.0364,-42.015,22,3,1.05,0.945,1.1228,-0.03799,2.3047e-07,3.4225e-08
89,2,0,0,0,0,1,1.05,-35.363,13,3,1.05,0.945,0.71153,1.9282e-12,23.794,2.98e-08
90,2,2.792,0.13,0,-4.777,1,1.0167,-35.965,115,3,1.05,0.945,0.61192,-0.0081713,9.4007e-08,4.3631e-08
91,1,0,0,0,0,1,1.0355,-40.772,230,3,1.05,0.945,1.7465,-0.024967,2.1643e-07,3.4558e-08
92,1,0,0,0,33.999,1,1.0348,-33.461,115,3,1.05,0.945,0.74421,0.00036921,2.0599e-07,3.484e-08
93,1,9.724,-2.822,0,0,1,1.0322,-40.015,13,3,1.05,0.945,0.94442,-0.0059727,1.7531e-07,3.5903e-08
94,1,0,0,0,0,1,1.0428,-35.539,230,3,1.05,0.945,0.7807,0.0040717,4.3247e-07,3.2005e-08
95,1,23.498,1.954,0,0,1,1.0485,-38.227,35,3,1.05,0.945,0.88567,-0.0004636,2.123e-06,3.0224e-08
96,1,0,0,0,0,1,1.0256,-42.16,115,3,1.05,0.945,1.8361,-0.033037,1.2812e-07,3.8832e-08
97,1,0,0,0,0,1,1.0433,-37.504,230,3,1.05,0.945,0.85901,0.00039866,4.6414e-07,3.1845e-08
98,1,0,0,0,0,1,1.034,-38.141,230,3,1.05,0.945,1.2976,-0.0019088,1.9569e-07,3.5153e-08
99,1,13.426,3.187,0,0,1,1.0166,-42.642,35,3,1.05,0.945,1.9519,-0.056924,9.3764e-08,4.3683e-08
100,1,14.3,-0.434,0,0,1,1.0445,-39.505,35,3,1.05,0.945,1.4639,-0.0063134,5.7398e-07,3.1432e-08
101,1,1.418,-0.052,0,0,1,1.0242,-39.743,115,3,1.05,0.945,0.93228,-0.0032366,1.2141e-07,3.9494e-08
102,1,0,0,0,0,1,1.0257,-42.926,20,3,1.05,0.945,0.91605,-0.010018,1.2854e-07,3.8793e-08
103,1,7.868,2.171,0,0,1,1.0377,-36.756,35,3,1.05,0.945,0.5121,0.029122,2.5455e-07,3.3751e-08
104,1,8.885,-3.317,0,0,1,1.0201,-39.938,35,3,1.05,0.945,0.90726,-0.0067914,1.0474e-07,4.165e-08
105,1,29.181,-1.893,0,0,1,1.0398,-40.026,35,3,1.05,0.945,0.90273,-0.0079553,3.0663e-07,3.3008e-08
106,1,11.517,1.476,0,0,1,1.0245,-40.319,35,3,1.05,0.945,0.99066,-0.017651,1.2275e-07,3.9354e-08
107,1,0,0,0,0,1,1.0186,-39.377,115,3,1.05,0.945,0.96225,-0.0072787,9.9679e-08,4.2508e-08
108,1,24.14,4.446,0,0,1,1.0257,-41.126,35,3,1.05,0.945,1.0057,-0.026844,1.2864e-07,3.8785e-08
109,1,17.592,4.846,0,0,1,1.0432,-36.206,230,3,1.05,0.945,2.0327,-0.12887,4.5859e-07,3.1871e-08
110,1,38.762,19.145,0,0,1,1.0296,-39.396,115,3,1.05,0.945,5.4052,-0.222,1.5337e-07,3.6987e-08
111,1,0,0,0,0,1,1.0441,-35.873,500,3,1.05,0.945,0.98429,3.818e-05,5.2826e-07,3.1582e-08
112,1,29.377,0.226,0,0,1,1.0078,-44.042,35,3,1.05,0.945,1.8811,-0.033644,7.4106e-08,4.9843e-08
113,1,-1.338,-0.608,0,0,1,1.0351,-34.482,7,3,1.05,0.945,0.80779,-0.0060251,2.1015e-07,3.4724e-08
114,1,8.618,4.776,0,0,1,1.0307,-39.707,13,3,1.05,0.945,0.92796,-0.001571,1.6194e-07,3.652e-08
115,1,0,0,0,0,1,1.026,-43.109,115,3,1.05,0.945,1.029,-0.03019,1.3019e-07,3.8646e-08
116,1,9.394,-0.842,0,0,1,1.0283,-39.652,13,3,1.05,0.945,0.94158,-0.0060864,1.4434e-07,3.7553e-08
117,1,2.302,4.829,0,0,1,1.0203,-38.828,13,3,1.05,0.945,0.95753,-0.0045018,1.0551e-07,4.1529e-08
118,1,0,0,0,0,1,1.04,-27.948,500,3,1.05,0.945,0.27474,0.0027939,3.1359e-07,3.2929e-08
119,1,0,0,0,0,1,1.0184,-39.577,115,3,1.05,0.945,0.94737,-0.0064822,9.8943e-08,4.2643e-08
120,1,3.354,1.685,0,0,1,1.0265,-42.891,4,3,1.05,0.945,0.91594,-0.010148,1.3335e-07,3.8376e-08
121,1,0,0,0,0,1,1.0329,-40.786,230,3,1.05,0.945,1.9044,-0.054117,1.8247e-07,3.5617e-08
122,1,40.724,33.826,0,0,1,1.0242,-32.387,22,3,1.05,0.945,0.75782,-0.018057,1.2121e-07,3.9515e-08
123,1,15.059,-2.128,0,0,1,1.0288,-39.825,13,3,1.05,0.945,0.94812,-0.0065854,1.4783e-07,3.7324e-08
124,1,0,0,0,0,1,1.0289,-38.365,230,3,1.05,0.945,0.93988,-0.006428,1.4812e-07,3.7305e-08
125,1,0,0,0,24.4,1,1.0324,-42.447,115,3,1.05,0.945,2.2672,-0.087526,1.7772e-07,3.5804e-08
126,1,15.264,26.54,0,0,1,1.0159,-34.279,115,3,1.05,0.945,0.76668,0.00049689,9.1695e-08,4.4147e-08
127,1,9.456,0.13,0,0,1,1.0353,-39.95,13,3,1.05,0.945,0.939,-0.0036075,2.1279e-07,3.4653e-08
128,1,0,0,0,0,1,1.0228,-38.361,14,3,1.05,0.945,0.90967,-0.0022809,1.1506e-07,4.0216e-08
129,2,6.066,3.378,0,-8.836,1,1.0276,-36.262,115,3,1.05,0.945,0.46825,0.039261,1.3974e-07,3.7878e-08
130,1,587.52,75.909,0,0,1,1.0437,-32.273,500,3,1.05,0.945,0.67916,0.018084,4.9842e-07,3.1695e-08
131,1,49.485,6.435,0,0,1,1.0343,-42.6,22,3,1.05,0.945,1.1227,-0.037818,1.9963e-07,3.5029e-08
132,1,0,0,0,0,1,1.0337,-38.53,230,3,1.05,0.945,0.92272,-0.0032509,1.9209e-07,3.5272e-08
133,1,12.097,0.703,0,0,1,1.0278,-43.794,22,3,1.05,0.945,1.0699,-0.036833,1.4073e-07,3.7805e-08
134,1,0,0,0,0,1,1.0274,-39.554,115,3,1.05,0.945,0.92635,-0.0043953,1.3832e-07,3.7984e-08
135,1,9.117,-0.834,0,0,1,1.0236,-40.545,35,3,1.05,0.945,1.7731,-0.05281,1.1857e-07,3.9804e-08
136,1,0,0,0,0,1,1.0434,-40.816,230,3,1.05,0.945,1.0171,-0.041332,4.7561e-07,3.1792e-08
137,1,0,0,0,0,1,1.0217,-37.607,14,3,1.05,0.945,0.89567,-0.001414,1.1045e-07,4.0811e-08
138,1,7.895,-3.769,0,0,1,1.0367,-39.429,13,3,1.05,0.945,0.91819,-0.002487,2.3513e-07,3.4125e-08
139,1,16.557,-0.287,0,0,1,1.0156,-39.607,35,3,1.05,0.945,0.9183,-0.0021944,9.0922e-08,4.4329e-08
140,1,0,0,0,0,1,1.05,-28.823,20,3,1.05,0.945,0.79207,-0.052041,69.52,2.98e-08
141,1,0,0,0,0,1,1.0344,-40.375,230,3,1.05,0.945,1.7568,-0.04996,2.0042e-07,3.5005e-08
142,1,0,0,0,0,1,1.0348,-40.073,230,3,1.05,0.945,1.6383,-0.016557,2.0644e-07,3.4827e-08
143,1,11.811,8.181,0,0,1,1.032,-43.194,4,3,1.05,0.945,0.91688,-0.0094603,1.7387e-07,3.5964e-08
144,1,6.37,0.591,0,0,1,1.0197,-32.786,35,3,1.05,0.945,0.70347,-0.021367,1.0326e-07,4.1889e-08
145,1,0,0,0,0,1,1.0334,-36.249,14,3,1.05,0.945,0.79102,0.0033794,1.8822e-07,3.5406e-08
146,2,0,0,0,-76.414,1,1.0281,-27.255,500,3,1.05,0.945,0.41368,-1.0826e-05,1.4258e-07,3.7675e-08
147,1,0,0,0,0,1,1.0387,-41.594,230,3,1.05,0.945,1.8088,-0.031977,2.7753e-07,3.3385e-08
148,1,0,0,0,0,1,1.0319,-37.607,230,3,1.05,0.945,0.89567,-0.001414,1.7275e-07,3.6012e-08
149,1,10.339,1.72,0,0,1,1.022,-38.248,13,3,1.05,0.945,0.57009,0.00037389,1.1179e-07,4.0631e-08
150,1,0,0,0,5.0209,1,1.0284,-38.957,115,3,1.05,0.945,1.2734,-0.024802,1.4486e-07,3.7518e-08
151,1,0,0,0,0,1,1.0386,-38.184,230,3,1.05,0.945,0.90843,-0.0023486,2.7558e-07,3.3413e-08
152,1,0,0,0,0,1,1.0354,-38.193,230,3,1.05,0.945,0.87354,5.1953e-05,2.1387e-07,3.4624e-08
153,1,16.977,-3.335,0,0,1,1.0305,-37.92,35,3,1.05,0.945,0.8682,-4.1716e-05,1.6007e-07,3.6617e-08
154,1,20.501,0.365,0,0,1,1.0198,-39.145,35,3,1.05,0.945,0.96008,-0.0045903,1.036e-07,4.1833e-08
155,1,0,0,0,0,1,1.0323,-39.19,230,3,1.05,0.945,1.3064,-0.023948,1.7723e-07,3.5823e-08
156,1,0,0,0,0,1,1.0449,-38.334,500,3,1.05,0.945,1.3306,-0.010468,6.1836e-07,3.1309e-08
157,1,3.979,-2.084,0,0,1,1.0384,-40.302,35,3,1.05,0.945,0.96298,-0.015992,2.6926e-07,3.3508e-08
158,1,13.06,1.459,0,0,1,1.0368,-41.37,35,3,1.05,0.945,0.97755,-0.0048259,2.3738e-07,3.4078e-08
159,1,3.738,2.18,0,0,1,1.0383,-37.58,36.5,3,1.05,0.945,0.85575,0.0011503,2.6653e-07,3.3551e-08
160,1,10.768,1.659,0,0,1,1.0436,-38.584,34.5,3,1.05,0.945,0.91329,-0.011723,4.8626e-07,3.1745e-08
161,1,14.131,2.961,0,0,1,1.0235,-38.815,35,3,1.05,0.945,0.93195,-0.0038263,1.1808e-07,3.9859e-08
162,1,8.386,1.042,0,0,1,1.031,-43.712,13,3,1.05,0.945,0.99945,-0.024706,1.6484e-07,3.6376e-08
163,2,23.801,54.442,0,0,1,1.0148,-38.48,13,3,1.05,0.945,0.66491,4.3698e-10,8.8792e-08,4.4854e-08
164,1,0,0,0,0,1,1.0259,-39.268,115,3,1.05,0.945,1.2783,-0.024481,1.301e-07,3.8654e-08
165,1,0,0,0,0,1,1.0421,-37.483,500,3,1.05,0.945,1.1906,-0.0040754,3.9623e-07,3.2223e-08
166,1,0,0,0,0,1,1.0445,-32.918,500,3,1.05,0.945,0.73944,0.0013734,5.6392e-07,3.1463e-08
167,1,0,0,0,0,1,1.0476,-37.363,230,3,1.05,0.945,1.8765,-0.11296,1.2983e-06,3.05e-08
168,1,0,0,0,0,1,1.0274,-37.599,230,3,1.05,0.945,0.75857,-0.0025398,1.3867e-07,3.7957e-08
169,1,29.653,-0.86,0,0,1,1.0236,-41.42,35,3,1.05,0.945,1.9799,-0.057171,1.1867e-07,3.9793e-08
