1,29,0,0.00028,0,167.34,200.81,251.01,0,0,1,-30,30,-109.19,68.681,109.19,-68.642,3.0558e-11,3.0558e-11,0,0
1,1421,0.0001,0.01,0,166.52,199.82,249.78,0,0,1,-30,30,109.09,-62.739,-109.08,64.07,2.9563e-11,2.9563e-11,0,0
13,2,0.00125,0.1,0,45.88,55.06,82.59,1.01,0,1,-30,30,-20.593,-15.055,20.6,15.607,7.512e-11,7.5647e-11,0,0
3,9,0.00084,0.00355,0,41.29,49.55,74.33,0,0,1,-30,30,-8.3631,4.8694,8.3638,-4.8667,6.4995e-11,6.4995e-11,0,0
3,23,0.00094,0.00313,0,52.06,62.47,93.71,0,0,1,-30,30,15.973,-7.2394,-15.971,7.2475,5.4334e-11,5.4334e-11,0,0
4,12,0.00207,0.00925,0,208.73,250.48,313.1,0,0,1,-30,30,-42.384,-24.802,42.426,24.99,1.2865e-11,1.2865e-11,0,0
4,39,0.00233,0.008,0,206.39,247.67,309.58,0,0,1,-30,30,42.284,25.142,-42.237,-24.98,1.3028e-11,1.3028e-11,0,0
5,30,0,0.00028,0,199.61,239.53,299.41,0,0,1,-30,30,41.84,25.548,-41.84,-25.542,1.3523e-11,1.3523e-11,0,0
5,37,0.00244,0.00805,0,202.03,242.44,303.04,0,0,1,-30,30,-41.94,-25.358,41.99,25.523,1.3343e-11,1.3343e-11,0,0
40,6,0.00125,0.1,0,49.98,59.97,89.96,1.01,0,1,-30,30,-22.862,-14.875,22.87,15.506,6.8091e-11,6.8544e-11,0,0
7,42,0,0.00028,0,27.48,32.97,49.46,0,0,1,-30,30,19.32,-6.4,-19.32,6.401,1.7221e-10,1.7221e-10,0,0
8,12,0.00416,0.0195,0,59.12,70.95,106.42,0,0,1,-30,30,41.65,-13.4,-41.583,13.712,7.9971e-11,7.9971e-11,0,0
9,12,0.00238,0.00783,0,41.39,49.67,74.51,0,0,1,-30,30,-8.4638,5.1067,8.4657,-5.1003,6.4959e-11,6.4959e-11,0,0
10,14,0.00246,0.00908,0,168.69,202.43,303.65,0,0,1,-30,30,119.57,33.977,-119.25,-32.799,2.7909e-11,2.7909e-11,0,0
10,25,0.0002,0.00092,0,131.45,157.74,236.61,0,0,1,-30,30,97.523,-0.56784,-97.507,0.64135,3.6235e-11,3.6235e-11,0,0
10,35,0.01502,0.05819,0,83.45,100.14,150.21,0,0,1,-30,30,-38.847,7.3579,39.045,-6.5937,3.7815e-11,3.7815e-11,0,0
10,43,0.00186,0.00691,0,73.37,88.04,132.06,0,0,1,-30,30,-12.251,3.7995,12.254,-3.7899,3.5818e-11,3.5818e-11,0,0
10,1425,0.0001,0.01,0,172.67,207.2,259,0,0,1,-30,30,-82.721,-2.2896,82.727,2.8649,1.8374e-11,1.8374e-11,0,0
11,25,0.01413,0.06328,0,131.52,157.82,236.73,0,0,1,-30,30,-96.28,2.53,97.407,2.5191,3.6139e-11,3.6139e-11,0,0
12,20,0.02839,0.12908,0,46.08,55.3,82.95,0,0,1,-30,30,14.22,-3.4122,-14.169,3.6429,6.0673e-11,6.0673e-11,0,0
12,28,0.00496,0.01638,0,180.75,216.9,271.13,0,0,1,-30,30,59.625,2.9048,-59.477,-2.4169,1.5587e-11,1.5587e-11,0,0
12,41,0.01216,0.05532,0,60.69,72.83,91.04,0,0,1,-30,30,-10.611,3.0352,10.623,-2.9789,4.3389e-11,4.3389e-11,0,0
12,1419,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30,-62.133,17.264,62.136,-16.916,6.0708e-11,6.0708e-11,0,0
13,15,0.00125,0.1,0,46.6,55.92,83.88,1.01,0,1,-30,30,-50.592,-0.61189,50.619,2.7834,2.7886e-09,16.413,0,0
13,26,0.00125,0.1,0,46.6,55.92,83.88,1.01,0,1,-30,30,-50.521,-2.7499,50.548,4.9214,2.7886e-09,3.6295,0,0
13,30,0.00384,0.00936,0,402.23,482.68,603.35,0,0,1,-30,30,196.37,85.245,-194.9,-81.678,8.3263e-12,8.3263e-12,0,0
13,40,0,0.00022,0,250.91,301.09,376.37,0,0,1,-30,30,-54.17,-51.854,54.17,51.864,1.1023e-11,1.1023e-11,0,0
13,45,0.00125,0.1,0,46.6,55.92,83.88,1.01,0,1,-30,30,-20.593,-15.055,20.6,15.607,7.3183e-11,7.3675e-11,0,0
14,18,0.00036,0.00122,0,169.4,203.28,304.91,0,0,1,-30,30,119.15,34.879,-119.1,-34.719,2.7774e-11,2.7774e-11,0,0
40,16,0.00125,0.1,0,49.98,59.97,89.96,1.01,0,1,-30,30,-22.862,-14.875,22.87,15.506,6.8091e-11,6.8544e-11,0,0
17,29,0,0.00028,0,110.55,132.66,165.82,0,0,1,-30,30,64.193,10.992,-64.193,-10.982,3.27e-11,3.27e-11,0,0
