35250,1000,59.862,378.6,-378.6,1.0932,100,1,1000,750,0,0,0,0,0,0,0,0,0,0,0,19.661,2.3316e-12,1.8288e-12,1.3294e-12
35250,1000,85.651,455.3,-455.3,1.0932,100,1,1000,750,0,0,0,0,0,0,0,0,0,0,0,19.661,2.3316e-12,1.5769e-12,1.0775e-12
35250,1000,91.18,470.3,-470.3,1.0932,100,1,1000,750,0,0,0,0,0,0,0,0,0,0,0,19.661,2.3316e-12,1.5375e-12,1.0381e-12
35251,888.2,5.7277,550.5,-296.1,1.0987,100,1,888.2,250,0,0,0,0,0,0,0,0,0,0,0,20.796,9.1335e-13,1.07e-12,1.9312e-12
35251,888.2,5.7277,550.5,-296.1,1.0987,100,1,888.2,250,0,0,0,0,0,0,0,0,0,0,0,20.796,9.1335e-13,1.07e-12,1.9312e-12
35252,705.5,10.577,437.2,-235.2,1.0837,100,1,705.5,300,0,0,0,0,0,0,0,0,0,0,0,7.9054,1.4375e-12,1.3663e-12,2.3717e-12
35252,705.5,10.577,437.2,-235.2,1.0837,100,1,705.5,300,0,0,0,0,0,0,0,0,0,0,0,6.6944,1.4375e-12,1.3663e-12,2.3717e-12
35252,705.5,10.577,437.2,-235.2,1.0837,100,1,705.5,300,0,0,0,0,0,0,0,0,0,0,0,6.3944,1.4375e-12,1.3663e-12,2.3717e-12
35252,705.5,10.577,437.2,-235.2,1.0837,100,1,705.5,300,0,0,0,0,0,0,0,0,0,0,0,7.0044,1.4375e-12,1.3663e-12,2.3717e-12
35254,403.7,-13.832,250.2,-134.6,1.0568,100,1,403.7,200,0,0,0,0,0,0,0,0,0,0,0,13.288,2.8616e-12,2.2077e-12,4.8266e-12
35254,104,10.052,105.4,-56.7,1.0568,100,1,170.1,104,0,0,0,0,0,0,0,0,0,0,0,8.8185e-12,35.579,6.1134e-12,8.7323e-12
35254,104,10.052,105.4,-56.7,1.0568,100,1,170.1,104,0,0,0,0,0,0,0,0,0,0,0,8.8185e-12,33.569,6.1134e-12,8.7323e-12
35254,87,10.052,105.4,-56.7,1.0568,100,1,170.1,87,0,0,0,0,0,0,0,0,0,0,0,7.0144e-12,32.342,6.1134e-12,8.7323e-12
35254,79,10.052,105.4,-56.7,1.0568,100,1,170.1,79,0,0,0,0,0,0,0,0,0,0,0,6.3985e-12,30.699,6.1134e-12,8.7323e-12
35254,788.8,-101.28,488.9,-262.9,1.0568,100,1,788.8,465,0,0,0,0,0,0,0,0,0,0,0,14.223,1.8002e-12,9.8767e-13,3.6066e-12
35255,952,50.775,590,-317.3,1.0982,100,1,952,700,0,0,0,0,0,0,0,0,0,0,0,6.6357,2.3131e-12,1.081e-12,1.5836e-12
35255,272,31.725,168.6,-90.7,1.0982,100,1,272,70,0,0,0,0,0,0,0,0,0,0,0,4.9909,2.8856e-12,4.2586e-12,4.7613e-12
35255,272,31.725,168.6,-90.7,1.0982,100,1,272,70,0,0,0,0,0,0,0,0,0,0,0,5.6309,2.8856e-12,4.2586e-12,4.7613e-12
35255,272,31.725,168.6,-90.7,1.0982,100,1,272,70,0,0,0,0,0,0,0,0,0,0,0,7.1609,2.8856e-12,4.2586e-12,4.7613e-12
35257,175,-70.069,160.1,-86.1,1.0904,100,1,258.4,175,0,0,0,0,0,0,0,0,0,0,0,6.9892e-12,3.5191,2.5325e-12,3.6362e-11
35257,175,-70.069,160.1,-86.1,1.0904,100,1,258.4,175,0,0,0,0,0,0,0,0,0,0,0,6.9892e-12,2.3491,2.5325e-12,3.6362e-11
35259,106.78,35.698,130.8,-90,1.0841,100,1,270,30,0,0,0,0,0,0,0,0,0,0,0,3.5712e-12,7.5923e-12,6.1292e-12,4.6373e-12
35264,133.42,9.0633,114.7,-61.7,1.0903,100,1,185,108.72,0,0,0,0,0,0,0,0,0,0,0,1.1302e-11,2.3598e-11,5.518e-12,8.2373e-12
35264,131.25,9.0633,114.7,-61.7,1.0903,100,1,185,108.57,0,0,0,0,0,0,0,0,0,0,0,1.0845e-11,2.57e-11,5.518e-12,8.2373e-12
35264,125.51,9.0633,114.7,-61.7,1.0903,100,1,185,98.05,0,0,0,0,0,0,0,0,0,0,0,9.7985e-12,2.1226e-11,5.518e-12,8.2373e-12
35264,134.19,9.0633,114.7,-61.7,1.0903,100,1,185,98.05,0,0,0,0,0,0,0,0,0,0,0,1.1472e-11,1.613e-11,5.518e-12,8.2373e-12
35264,126.72,-7.7423,136.6,-94,1.0903,100,1,282,112.8,0,0,0,0,0,0,0,0,0,0,0,3.7538e-12,4.1885e-11,4.0383e-12,6.7577e-12
35264,127.85,-7.7423,136.6,-94,1.0903,100,1,282,112.8,0,0,0,0,0,0,0,0,0,0,0,3.7815e-12,3.8718e-11,4.0383e-12,6.7577e-12
35265,132.17,-7.3169,88.7,-61,1.0911,100,1,183.1,90,0,0,0,0,0,0,0,0,0,0,0,1.1446e-11,1.3821e-11,6.0708e-12,1.0858e-11
35265,135.27,-7.3169,88.7,-61,1.0911,100,1,183.1,90,0,0,0,0,0,0,0,0,0,0,0,1.2188e-11,1.2875e-11,6.0708e-12,1.0858e-11
35265,144.88,-7.3169,88.7,-61,1.0911,100,1,183.1,90,0,0,0,0,0,0,0,0,0,0,0,1.5249e-11,1.0622e-11,6.0708e-12,1.0858e-11
35266,145.59,-3.1296,86.7,-59.7,1.0911,100,1,179,90,0,0,0,0,0,0,0,0,0,0,0,1.7446e-11,1.0486e-11,6.4889e-12,1.0304e-11
35276,28,5.3468,42.8,-23,1.047,100,1,69,28,0,0,0,0,0,0,0,0,0,0,0,1.4217e-11,12.248,1.5563e-11,2.0563e-11
35277,67.5,9.9094,32.7,-22.5,1.0948,100,1,67.5,61.5,0,0,0,0,0,0,0,0,0,0,0,1.6347,9.715e-11,2.5576e-11,1.7986e-11
35277,67.5,9.9094,32.7,-22.5,1.0948,100,1,67.5,61.5,0,0,0,0,0,0,0,0,0,0,0,1.1847,9.715e-11,2.5576e-11,1.7986e-11
35281,51.5,12.168,24.9,-17.2,1.0841,100,1,51.5,50,0,0,0,0,0,0,0,0,0,0,0,20.946,3.886e-10,4.5783e-11,1.9848e-11
35283,49.3,23.456,37,-16.4,1.0951,100,1,49.3,10,0,0,0,0,0,0,0,0,0,0,0,1.9734,1.4832e-11,4.3036e-11,1.4625e-11
35285,46.9,19.052,24,-15.6,1.0802,100,1,46.9,45,0,0,0,0,0,0,0,0,0,0,0,21.559,3.0679e-10,1.178e-10,1.6822e-11
35288,40.5,4.1367,13.3,-13.3,1.1,100,1,40.5,34,0,0,0,0,0,0,0,0,0,0,0,4.9669,8.9677e-11,6.3612e-11,3.343e-11
35288,40.5,4.1367,13.3,-13.3,1.1,100,1,40.5,34,0,0,0,0,0,0,0,0,0,0,0,3.4669,8.9677e-11,6.3612e-11,3.343e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35290,6.433,4.0787,4.117,-2.15,1.0889,100,1,6.433,6.15,0,0,0,0,0,0,0,0,0,0,0,20.962,2.0597e-09,6.5033e-08,9.3583e-11
35294,33.7,4.4555,11.1,-11.1,1.0842,100,1,33.7,24,0,0,0,0,0,0,0,0,0,0,0,5.4639,6.0093e-11,8.7726e-11,3.7472e-11
